"","kombewa_05_susceptible","komb_06_susceptible","komb_04_susceptible","PortVict_susceptible","teso_susceptible","kombe_01_resistant","komb_02_resistant","Siaya_resistant","PortVict_resistant","Teso_resistant"
"AFUN011528",871.451720169984,721.216288877625,626.253923417214,324.372515307234,531.56122906024,952.039299505305,648.750296478957,755.222213940887,966.022447154501,1026.52924771448
"AFUN011529",787.070752273725,1105.13961506895,1051.63394687042,542.149115690183,505.357506500932,581.415727921731,604.891121505732,537.312247072568,588.252693429855,517.212813271525
"AFUN011532",741.970579777449,537.803525757884,567.17336460427,2082.63201524115,1582.20572405724,681.020812784817,405.697368502334,691.938771507896,279.596740802441,161.311738926561
"AFUN011537",11.6387541925874,7.77172725083647,4.43104191097086,35.5319716414285,6.23898156173991,5.40492708559378,3.65493124776877,13.134299372885,8.63922513715408,6.76832471020534
"AFUN011538",3179.56216098748,2410.78979320947,2411.96381353847,3213.92414459889,2081.32424899643,3622.07327978863,2616.93077340244,3746.85740291937,3399.92778352182,3490.19944222922
"AFUN011539",5.81937709629372,12.4347636013384,10.3390977922653,26.3624305726727,71.1243898038349,5.40492708559378,20.1021218627283,4.77610886286727,7.06845693039879,9.58846000612423
"AFUN011540",645.950857688603,534.694834857549,536.156071227474,637.283104278524,887.183178079415,675.615885699223,581.134068395235,703.282030057205,480.655071267118,502.548109732746
"AFUN011546",27.6420412073952,52.847745305688,64.9886146942392,48.1400906109676,61.1420193050511,48.644343770344,78.5810218270286,28.6566531772036,79.323794441142,73.8875447530749
"AFUN011547",1225.70630090686,853.335652141845,914.27164763032,716.370395996542,1058.13127287109,1070.17556294757,868.046171345084,1117.01246030308,895.337877850513,1058.11476302877
"AFUN011548",42.1904839481295,26.423872652844,38.4023632284141,42.4091274429953,23.7081299346116,50.1886086519423,34.7218468538033,37.0148436872213,76.1822580276314,43.9941106163347
"AFUN011549",709.236583610797,882.868215695023,1008.80054173103,491.716639812026,552.773766370156,897.990028649367,1149.47587742328,936.714350729843,887.484036816737,932.900755889969
"AFUN011550",8.72906564444058,12.4347636013384,11.816111762589,11.4619263359447,32.4427041210475,18.5311785791787,18.2746562388439,6.5671496864425,6.28307282702115,6.20429765102156
"AFUN011551",864.177498799617,567.336089311062,635.116007239156,806.919614050505,988.254679379601,723.488097028768,513.517840311513,641.789628447789,394.262819895577,486.191325016417
"AFUN011552",66.195414470341,79.271617958532,73.850698516181,30.9472011070506,26.2037225593076,9.26558928958934,18.2746562388439,56.1192791386904,19.6346025844411,2.82013529591889
"AFUN011553",419.722573070184,299.988671882288,323.466059500873,735.855670767648,165.956909542282,406.141663860333,308.841690436461,669.849268017135,280.382124905819,186.692956589831
"AFUN011558",784.888485862615,571.999125661564,525.816973435208,257.893342558755,419.259560948922,799.157076227081,551.894618413085,654.923927820674,614.170368841317,975.202785328752
"AFUN011559",41.4630618110927,51.2933998555207,19.201181614207,48.1400906109676,69.876593491487,37.0623571583574,34.7218468538033,31.0447076086373,32.2007482384834,45.686191793886
"AFUN011560",3293.04001436521,2508.71355657001,2465.13631647012,2843.70392394787,2831.24983271757,2941.05246700382,2110.72279558647,1978.50309644277,1474.16596203984,1703.92574579419
"AFUN011561",20.367819837028,37.3042908040151,22.1552095548543,16.0466968703225,58.6464266803551,27.0246354279689,43.8591749732253,4.17909525500886,0.785384103377643,7.89637882857289
"AFUN011563",17.4581312888812,24.8695272026767,11.816111762589,13.7543116031336,21.2125373099157,10.8098541711876,5.48239687165316,9.55221772573454,10.2099933439094,3.38416235510267
"AFUN011565",98.2019884999565,82.3803088588666,59.0805588129448,114.619263359447,92.3369271137506,81.8460387247058,67.6162280837223,106.268422198797,164.930661709305,185.564902471463
"AFUN011566",879.453363677388,1341.40012349438,1225.9215953686,660.206956950413,897.165548578199,780.625897647902,1030.69061187079,713.431261390798,700.562620212858,830.811858177705
"AFUN011567",93.1100335406995,102.586799711041,73.850698516181,153.589812901659,204.638595225069,91.1116280142952,115.130334304716,124.775844042407,87.1776354749184,116.753601251042
"AFUN011568",1.45484427407343,6.21738180066918,8.86208382194171,6.8771558015668,4.99118524939193,6.17705952639289,7.30986249553755,2.98506803929204,11.7807615506646,7.89637882857289
"AFUN011569",263.326813607291,203.619253971916,203.827927904659,128.37357496258,129.77081648419,264.841427194095,162.64444052571,244.178565614089,248.966760770713,497.471866200092
"AFUN011570",71.287369429598,40.4129817043497,53.1725029316503,61.8944022141012,62.3898156173991,73.3525818759156,84.0634186986818,91.9400956101949,136.65683398771,186.128929530647
"AFUN011571",242.958993770263,341.955999036805,339.713213174432,193.706555077465,157.222335355846,291.093930181265,380.112849767952,319.402280204249,346.354389589541,366.617588469456
"AFUN011574",5764.09301387893,4378.59113312127,4144.50120072807,2752.00851326032,3272.96972728876,6241.14651897922,4526.63235036163,4601.78088937261,4824.61454704886,6260.13632988075
"AFUN011575",82.1987014851488,118.130254212714,84.1897963084463,52.7248611453455,128.523020171842,75.668979198313,102.338074937526,51.9401838836816,67.5430328904773,85.7321129959343
"AFUN011576",665.591255388594,514.488344005374,496.276694028736,467.646594506543,375.586690016742,653.996177356848,498.898115320438,748.058050646586,794.023328514797,1027.65730183284
"AFUN011577",504.83096310348,321.74950818463,330.851129352491,306.033433169723,315.692467024039,361.357982293984,277.774774830427,385.670790676532,448.454323028634,645.246955706242
"AFUN011578",663.408988977484,1097.36788781811,929.041787333556,373.658798551796,552.773766370156,598.402641619312,800.429943261361,566.56591385763,645.585732976423,926.132431179764
"AFUN011579",197.13139913695,223.82574482409,270.293556569222,116.911648626636,180.930465290457,179.906858706193,237.57053110497,157.014578866761,195.560641741033,235.199283679635
"AFUN011580",1045.30561092176,637.281634568591,710.443719725661,563.926775728478,502.861913876236,982.15246469647,632.303105863998,823.878778844604,783.02795106751,1136.51452425531
"AFUN011581",8.72906564444058,4.66303635050188,1.47701397032362,26.3624305726727,0,3.08852976319645,9.13732811942193,16.7163810200354,12.5661456540423,10.7165141244918
"AFUN011582",28.3694633444319,32.6412544535132,39.8793771987377,28.6548158398617,53.6552414309632,30.8852976319645,43.8591749732253,31.0447076086373,38.4838210655045,38.3538400244969
"AFUN011583",100.384254911067,97.9237633605395,134.408271299449,177.659858207142,99.8237049878385,115.819866119867,193.711356131745,152.835483611753,55.7622713398127,98.7047353571612
"AFUN011584",10.183909918514,7.77172725083647,11.816111762589,9.16954106875574,33.6905004333955,35.5180922767591,12.7922593671907,39.402898118655,31.4153641351057,16.9208117755133
"AFUN011585",456.821102059057,659.042470870933,723.736845458573,333.54205637599,472.914802379885,485.671305262641,749.260905792599,393.431967578691,431.961256857704,430.352646157223
"AFUN011586",892.546962144049,1255.91112373517,1261.36993065637,1047.62006710534,1556.00200149793,690.286402074406,864.391240097315,594.028539819117,327.505171108477,276.373259000051
"AFUN011588",29.0968854814686,15.5434545016729,41.3563911690613,16.0466968703225,47.4162598692233,16.9869136975805,27.4119843582658,42.387966157947,39.2692051688822,49.6343812081725
"AFUN011589",42.9179060851662,46.6303635050188,48.7414610206794,42.4091274429953,41.1772783074834,22.3918407831742,10.9647937433063,45.3730341972391,41.6253574790151,47.9423000306211
"AFUN011593",738.333469092265,567.336089311062,595.236630040418,970.825160654514,598.942229927031,681.792945225616,495.243184072669,832.236969354622,775.174110033734,694.881336914415
"AFUN011595",677.957431718218,885.976906595358,868.484214550288,410.336962826819,636.37611929747,608.4403633497,964.901849410956,564.774873034055,588.252693429855,688.113012204209
"AFUN011596",1398.10534738457,2146.55106668103,2159.39442461313,1666.56408924636,1498.60337112993,1419.95155862957,2244.12778613003,1445.96695823307,941.675539949794,1130.87425366347
"AFUN011597",768.885198847807,587.542580163237,635.116007239156,535.271959888616,373.091097392046,980.608199814872,831.496858867396,770.147554137347,926.753241985619,1130.87425366347
"AFUN011598",2785.29936271358,3867.21148001623,3696.96596772002,1614.9854207346,3332.86395028146,3042.9739491893,4221.44559117293,2226.26374370401,2531.29296518614,2953.80970894545
"AFUN011601",42.9179060851662,41.9673271545169,47.2644470503558,11.4619263359447,204.638595225069,22.3918407831742,29.2394499821502,5.37312247072568,16.4930661709305,16.3567847163296
"AFUN011604",695.415563007099,396.35808979266,499.230721969383,782.849568745021,1073.10482861926,500.341821637824,360.010727905224,687.162662645028,770.461805413468,631.710306285831
"AFUN011609",659.7718782923,475.629707751192,422.425995512555,786.288146645804,437.976505634141,528.910721947392,484.278390329363,737.311805705135,756.32489155267,734.927258116463
"AFUN011611",136.755361762902,91.7063815598704,67.9426426348865,182.24462874152,51.1596488062672,93.4280253366925,93.2007468181037,143.880279493876,169.642966329571,137.058575381658
"AFUN011612",544.839180640499,405.684162493664,379.59259037317,590.289206301151,349.382967457435,573.69440351374,513.517840311513,423.282647971612,680.928017628417,540.901949757243
"AFUN011613",594.303885958996,449.205835098348,446.058219037733,406.898384926036,475.410395004581,606.896098468102,414.834696621756,530.148083778267,470.445077923208,571.359410953167
"AFUN011614",1908.75568758434,2516.48528382085,2457.7512466185,1008.64951756313,1290.22138696781,1860.83918232586,2353.77572356309,1319.40007336708,1840.15495421382,2021.47298011466
"AFUN011615",165.852247244371,127.456326913718,149.178411002686,69.9177506492625,107.310482861926,175.274064061398,146.197249910751,128.954939297416,146.866827331619,159.619657749009
"AFUN011616",1600.32870148077,1240.3676692335,1175.7031203776,1635.6168881393,1023.19297612534,1602.94694709896,1213.43717425923,1721.78724506365,2309.81464803365,2366.65754033513
"AFUN011619",26.9146190703584,51.2933998555207,28.0632654361488,19.4852747711059,21.2125373099157,44.7836815663485,43.8591749732253,37.6118572950798,29.8445959283504,60.3508953326643
"AFUN011620",2.90968854814686,9.32607270100377,11.816111762589,2.29238526718893,37.4338893704394,10.0377217303885,7.30986249553755,2.38805443143363,6.28307282702115,14.6647035387782
"AFUN011621",878.725941540351,1203.06337842949,1246.59979095313,1417.84028775636,1157.95497785893,1092.56740373074,1491.21194908966,1629.2501358456,934.607083019395,672.884281606247
"AFUN011622",27.6420412073952,23.3151817525094,29.5402794064724,27.5086232062672,19.9647409975677,34.74595983596,18.2746562388439,35.8208164715045,22.7761389979517,45.686191793886
"AFUN011623",21.0952419740647,15.5434545016729,22.1552095548543,17.192889503917,67.381000866791,20.847575901576,47.5141062209941,20.2984626671859,21.990754894574,17.4848388346971
"AFUN011624",0,3.10869090033459,4.43104191097086,0,26.2037225593076,6.17705952639289,7.30986249553755,5.97013607858409,3.92692051688822,5.076243532654
"AFUN011625",11.6387541925874,9.32607270100377,1.47701397032362,1.14619263359447,17.4691483728717,4.63279464479467,16.4471906149595,5.97013607858409,2.35615231013293,14.1006764795945
"AFUN011627",23.2775083851749,37.3042908040151,36.9253492580905,14.9005042367281,164.709113229934,37.8344895991565,42.0317093493409,17.9104082357523,32.986132341861,28.2013529591889
"AFUN011628",90.2003449925526,94.815072460205,128.500215418155,89.4030254203684,44.9206672445273,138.211706903041,133.40499054356,112.238558277381,168.072198122816,125.778034197983
"AFUN011629",93.8374556777362,57.5107816561899,70.8966705755337,65.3329801148846,52.4074451186152,126.629720291054,109.647937433063,72.8356601587259,128.017608850556,124.649980079615
"AFUN011630",57.4663488259005,80.8259634086993,70.8966705755337,76.7949064508293,83.6023529273148,81.8460387247058,109.647937433063,85.9699595316109,113.880694989758,76.14365298981
"AFUN011631",3995.00237660564,3122.68000938609,3106.16037959057,8848.60713134929,2589.17734812206,4414.28116404852,3426.49804478323,5321.182286842,1362.64141936021,1289.36585729412
"AFUN011633",1374.82783899939,907.7377428977,853.714074847052,1084.29823138037,480.401580253973,1047.0115897236,789.465149518055,1092.53490238089,983.300897428809,933.464782949153
"AFUN011637",0.727422137036715,0,1.47701397032362,2.29238526718893,0,11.5819866119867,5.48239687165316,3.58208164715045,14.9222979641752,13.5366494204107
"AFUN011640",358.6191135591,205.173599422083,261.431472747281,204.022288779815,164.709113229934,365.21864449798,294.221965445386,326.56644349855,391.906667585444,459.118026175595
"AFUN011641",102.566521322177,102.586799711041,147.701397032362,165.051739237603,92.3369271137506,308.080843878846,381.940315391837,210.14878996616,167.286814019438,102.652924771448
"AFUN011642",641.586324866382,688.575034424111,689.76552414113,690.007965423869,1438.70914813722,635.464998777669,774.84542452698,585.670349309099,696.63569969597,539.209868579692
"AFUN011645",165.852247244371,253.358308377269,223.029109518866,292.279121566589,165.956909542282,134.351044699045,202.848684251167,211.939830789735,204.985250981565,153.415360097988
"AFUN011646",1396.65050311049,990.118051756567,1007.32352776071,1425.86363619152,1053.1400876217,1165.91998560666,994.141299393106,1368.95220281933,1399.55447221896,1352.5368879227
"AFUN011647",2.90968854814686,3.10869090033459,1.47701397032362,1.14619263359447,41.1772783074834,2.31639732239734,1.82746562388439,0,0,6.20429765102156
"AFUN011648",478.643766170158,627.955561867587,614.437811654626,567.365353629261,867.218437081847,474.089318650655,584.788999643004,524.774961307541,378.555137828024,407.227536730688
"AFUN011656",1211.88528030317,885.976906595358,909.840605719349,1243.61900745,953.316382633858,992.190186426859,743.778508920945,911.63977919979,862.351745508652,891.726780569553
"AFUN011657",40.735639674056,13.9891090515056,20.6781955845307,29.8010084734561,77.3633713655748,32.4295625135627,7.30986249553755,4.17909525500886,2.35615231013293,7.89637882857289
"AFUN011660",13.0935984666609,23.3151817525094,38.4023632284141,40.1167421758064,57.3986303680071,27.796767868768,10.9647937433063,10.7462449414514,3.92692051688822,3.94818941428645
"AFUN011661",19.6403976999913,17.0977999518402,16.2471536735598,58.4558243133178,54.9030377433112,32.4295625135627,29.2394499821502,4.17909525500886,7.06845693039879,5.076243532654
"AFUN011662",1750.17766171034,2239.81179369107,2211.08991357446,2128.47972058493,1506.09014900401,1060.13784121718,1456.49010223586,1173.13173944177,701.348004316235,491.831595608254
"AFUN011663",84.3809678962589,121.238945113049,98.9599360116825,155.882198168848,82.3545566149668,54.8214032967369,67.6162280837223,52.53719749154,54.1915031330574,58.0947870959291
"AFUN011665",128.026296118462,101.032454260874,78.2817404271518,147.858849733686,37.4338893704394,186.856050673385,126.095128048023,108.65647663023,292.162886456483,152.28730597962
"AFUN011667",93.1100335406995,76.1629270581974,90.0978521897408,85.964447519585,128.523020171842,145.933031311032,98.6831436897569,91.3430820023365,171.999118639704,177.104496583706
"AFUN011672",133.845673214755,104.141145161209,121.115145566537,201.729903512626,56.1508340556592,106.554276830277,96.8556780658725,217.909966868319,160.218357089039,304.57461195924
"AFUN011676",112.023009103654,108.804181511711,104.867991892977,168.490317138387,81.1067603026188,132.034647376648,171.781768645132,128.357925689558,107.597622162737,120.137763606145
"AFUN011677",141.119894585123,198.956217621414,189.057788201423,181.098436107926,144.744372232366,141.300236666237,217.468409242242,155.223538043186,177.496807363347,131.41830478982
"AFUN011678",13201.9843650793,10923.9398237757,10813.2192767392,11160.4776733093,8786.98163155448,14469.7619405754,11821.8751209081,14903.2506929695,9722.26981571185,10831.0116175061
"AFUN011680",74.9244801147816,88.5976906595358,88.6208382194171,199.437518245437,63.6376119297471,91.8837604550943,78.5810218270286,109.253490238089,95.8168606120725,72.7594906347074
"AFUN011681",248.778370866556,303.097362782622,301.310849946018,223.507563550921,415.516172011878,218.513480746149,263.155049839352,225.671143770478,173.569886846459,197.409470714322
"AFUN011682",928.190646858848,750.748852430803,754.754138835369,962.801812219352,494.127339689801,1158.97079363947,844.289118234587,1073.43046692942,1016.28702977067,1047.39824890428
"AFUN011684",37.8259511259092,45.0760180548515,60.5575727832684,84.8182548859906,33.6905004333955,40.9230193623529,40.2042437254565,42.9849797658054,74.6114898208761,44.5581376755185
"AFUN011693",24.0049305222116,4.66303635050188,5.90805588129448,0,7.48677787408789,3.08852976319645,1.82746562388439,6.5671496864425,10.995377447287,10.7165141244918
"AFUN011703",471.369544799791,668.368543571937,788.725460152813,549.02627149175,313.196874399343,559.023887138557,846.116583858471,618.506097741311,291.377502353106,188.385037767382
"AFUN011705",375.349822710945,226.934435724425,296.879808035047,827.551081455205,638.871711922166,487.21557014424,343.563537290265,247.76064726124,131.159145264066,148.903143624517
"AFUN011706",80.0164350740386,37.3042908040151,64.9886146942392,98.5725664891242,48.6640561815713,104.23787950788,60.3063655881848,116.41765353239,127.232224747178,68.8113012204209
"AFUN011708",130.935984666609,115.02156331238,140.316327180744,105.449722290691,190.912835789241,238.588924206926,303.359293564808,257.312864986974,150.793747848508,296.114206071483
"AFUN011710",69.8325251555246,104.141145161209,78.2817404271518,72.2101359164514,36.1860930580915,100.377217303885,133.40499054356,74.6267009823011,102.099933439094,112.805411836756
"AFUN011711",150.5763823666,99.4781088107068,127.023201447831,33.2395863742395,111.05387179897,174.501931620599,168.126837397364,122.387789610974,197.131409947788,305.702666077608
"AFUN011712",9879.12004309562,14836.2273218468,15002.030896577,8750.03456486016,12064.9425440926,11182.7941400935,16491.0497899327,12914.0013515852,8991.07721546726,10797.1699939551
"AFUN011713",151.303804503637,68.3911998073609,69.4196566052101,135.250730764147,82.3545566149668,172.957666739001,111.475403056948,116.41765353239,186.921416603879,198.53752483269
"AFUN011714",2127.70975083239,1692.68219523218,1909.77906362844,894.030254203684,979.520105193165,2903.99010984546,2309.91654858986,2419.09913904227,2821.88508343587,2738.91539939643
"AFUN011715",2790.39131767284,2005.10563071581,2076.68164227501,3059.18813906363,1361.34577677165,4941.64762111432,3791.9911695601,6073.41943274359,4222.22493975821,3870.35368011908
"AFUN011717",94.5648778147729,127.456326913718,125.546187477508,299.156277368156,222.107743597941,131.262514935849,157.162043654057,118.805707963823,96.6022447154501,50.1984082673562
"AFUN011720",218.954063248051,180.304072219406,118.16111762589,228.092334085299,143.496575920018,237.044659325327,188.228959260092,287.760558987753,270.957515665287,270.732988408213
"AFUN011721",177.491001436958,188.075799470243,192.01181614207,99.7187591227186,117.29285336071,211.564288778957,224.77827173778,203.581640279717,279.596740802441,226.174850732695
"AFUN011722",40.735639674056,97.9237633605395,64.9886146942392,63.0405948476957,79.8589639902708,94.9722902182908,122.440196800254,98.5072452966374,95.8168606120725,76.14365298981
"AFUN011723",428.451638714625,251.803962927102,302.787863916342,754.194752905159,263.285021905424,452.469610308279,358.18326228134,515.222743581807,535.631958503553,448.401512051104
"AFUN011724",26.9146190703584,23.3151817525094,16.2471536735598,19.4852747711059,46.1684635568753,39.3787544807547,25.5845187343814,8.35819051001772,3.14153641351057,24.8171906040862
"AFUN011726",10.183909918514,4.66303635050188,8.86208382194171,9.16954106875574,32.4427041210475,1.54426488159822,0,8.35819051001772,2.35615231013293,12.4085953020431
"AFUN011728",29.8243076185053,20.2064908521748,28.0632654361488,11.4619263359447,27.4515188716556,20.847575901576,10.9647937433063,44.1790069815222,58.1184236499456,63.7350576877669
"AFUN011730",13.8210206036976,7.77172725083647,14.7701397032362,9.16954106875574,17.4691483728717,16.2147812567813,10.9647937433063,20.2984626671859,27.4884436182175,21.4330282489836
"AFUN011731",32.7339961666522,45.0760180548515,53.1725029316503,61.8944022141012,61.1420193050511,44.0115491255494,49.3415718448784,38.8058845107966,33.7715164452387,43.9941106163347
"AFUN011732",1216.97723526242,943.487688251548,995.507415998119,1271.12763065626,596.446637302335,771.360308358313,540.929824669779,914.624847239082,422.536647617172,369.437723765375
"AFUN011734",357.164269285027,435.216726046842,460.828358740969,140.981693932119,305.710096525255,393.787544807547,539.102359045894,340.297756479293,390.335899378689,462.502188530698
"AFUN011735",162.215136559187,85.4889997592012,81.235768367799,73.3563285500459,145.992168544714,172.185534298202,124.267662424138,143.880279493876,188.492184810634,293.858097834748
"AFUN011737",590.666775273812,733.651052478963,726.690873399221,684.277002255897,1058.13127287109,443.20402101869,690.782005828298,557.013696131895,501.075057954936,337.852208451083
"AFUN011738",4886.09449447561,3402.46219041621,3472.45984423083,4518.29136162939,2871.17931471271,3568.0240089327,2576.72652967699,3330.73891824206,2627.10982579822,2267.95280497797
"AFUN011739",784.888485862615,1025.86799711041,1041.29484907815,685.423194889491,1217.84920085163,660.173236883241,964.901849410956,565.371886641913,766.53488489658,793.022045212392
"AFUN011740",1103.4993818847,704.118488925784,714.874761636632,1576.01487119239,601.437822551727,1118.04777427711,939.317330676575,1213.13165116829,1179.64692327322,854.500994663424
"AFUN011743",34.1888404407256,24.8695272026767,32.4943073471196,45.8477053437787,33.6905004333955,60.9984628231298,56.651434340416,44.1790069815222,40.0545892722598,32.1495423734753
"AFUN011744",216.044374699904,142.999781415391,162.471536735598,271.647654161889,107.310482861926,218.513480746149,206.503615498936,210.745803574018,457.878932269166,317.547234320467
"AFUN011750",290.241432677649,195.847526721079,203.827927904659,507.763336682349,189.665039476893,104.23787950788,105.993006185294,423.87966157947,40.8399733756374,20.8690011897998
"AFUN011751",1139.87048873653,806.705288636826,859.622130728346,569.65773889645,719.978472224785,1199.89381300182,849.77151510624,877.012989944002,1108.96235396923,1301.77445259616
"AFUN011752",848.174211784809,1021.20496075991,1101.85242186142,2965.20034310889,1079.343810181,734.297951199955,1050.79273373352,1111.0423242245,330.646707521988,254.376203691884
"AFUN011753",298.97049832209,254.912653827436,259.954458776957,590.289206301151,445.463283508229,292.638195062863,199.193753003398,299.700831144921,233.25907870316,169.772144814317
"AFUN011754",25552.1574076887,32129.8748004081,31485.5068053886,10258.4240706705,12300.7760471264,10175.1613048507,12574.7909579485,13084.7472434327,4014.09815236313,3528.55328225372
"AFUN011755",58.9211930999739,37.3042908040151,36.9253492580905,43.5553200765898,62.3898156173991,44.0115491255494,43.8591749732253,75.8207281980179,80.8945626478973,53.5825706224589
"AFUN011756",1115.86555821432,819.140052238164,807.92664176702,830.989659355989,958.30756788325,827.725976536648,681.644677708876,823.878778844604,807.374858272217,1174.30433722063
"AFUN011757",18.1855534259179,7.77172725083647,7.38506985161809,9.16954106875574,16.2213520605238,3.08852976319645,10.9647937433063,16.119367412177,5.4976887236435,13.5366494204107
"AFUN011758",16.7307091518444,6.21738180066918,10.3390977922653,22.9238526718893,0,13.1262514935849,7.30986249553755,37.6118572950798,3.14153641351057,11.8445682428593
"AFUN011760",276.420412073952,363.716835339147,308.695919797636,575.388702064422,264.532818217772,157.515017923019,180.919096764554,250.745715300532,139.79837040122,82.9119777000154
"AFUN011761",816.167637755194,1282.33499638802,1237.73770713119,935.293189013085,1285.23020171842,735.070083640754,1122.06389306501,791.043030412392,685.640322248683,633.966414522567
"AFUN011768",17524.3267033515,14177.1848509759,13688.9654769593,18888.1084090032,10935.6868814177,17945.902189053,13766.2985447211,17465.6330978977,14082.7223576645,12299.7380796206
"AFUN011769",34.1888404407256,21.7608363023421,26.5862514658251,56.1634390461289,42.4250746198314,77.2132440799112,60.3063655881848,46.5670614129559,34.5569005486163,30.457461195924
"AFUN011770",30.551729755542,17.0977999518402,23.6322235251779,25.2162379390783,51.1596488062672,39.3787544807547,54.8239687165316,31.0447076086373,29.0592118249728,27.0732988408213
"AFUN011771",47.2824389073865,55.9564362060226,36.9253492580905,48.1400906109676,67.381000866791,64.8591250271254,74.9260905792599,70.4476057272922,84.0360990614078,98.7047353571612
"AFUN011773",80.7438572110753,124.347636013384,131.454243358802,116.911648626636,117.29285336071,86.4788333695005,135.232456167445,140.895211454584,127.232224747178,103.216951830631
"AFUN011774",249.505793003593,352.836417187976,344.144255085403,221.215178283732,348.135171145087,325.067757576426,427.626955988947,284.178477340603,352.637462416562,410.047672026607
"AFUN011775",327.339961666522,303.097362782622,314.603975678931,342.711597444746,257.046040343684,414.635120709123,546.412221541432,497.312335346054,463.37662099281,186.692956589831
"AFUN011777",4.36453282222029,3.10869090033459,2.95402794064724,12.6081189695391,12.4779631234798,4.63279464479467,9.13732811942193,0.597013607858409,0.785384103377643,5.076243532654
"AFUN011779",1777.81970291773,1276.11761458735,1313.0654196177,1082.00584611318,1177.91971885649,1922.60977758979,1538.72605531065,1518.20560478393,2204.57317818104,2485.66724982291
"AFUN011780",584.847398177519,811.368324987328,772.478306479253,747.317597103593,858.483862895411,914.204809906148,1056.27513060518,826.863846883896,487.723528197516,617.609629806237
"AFUN011781",4310.70358407957,6551.56607245515,6423.53375693742,5951.03215362247,5273.18721598257,4238.23496754632,6098.2527869022,4197.00566324461,3486.32003489336,2967.91038542504
"AFUN011782",171.671624340665,111.912872412045,153.609452913656,192.56036244387,190.912835789241,130.49038249505,105.993006185294,216.715939652602,201.058330464677,246.479824863311
"AFUN011787",1116.59298035136,1559.0084865178,1435.65757915456,472.23136504092,769.890324718705,1166.69211804746,1520.45139907181,877.610003551861,1256.61456540423,1363.81742910638
"AFUN011788",198.586243411023,136.782399614722,153.609452913656,135.250730764147,165.956909542282,329.700552221221,213.813477994473,230.447252633346,315.724409557813,327.135694326591
"AFUN011789",106.20363200736,74.6085816080301,73.850698516181,102.011144389908,56.1508340556592,135.895309580644,93.2007468181037,139.701184238868,118.592999610024,158.491603630642
"AFUN011790",398.62733109612,551.792634809389,571.60440651524,271.647654161889,580.225285241811,440.115491255494,646.922830855073,417.312511893028,373.057449104381,428.096537920488
"AFUN011791",197.13139913695,124.347636013384,147.701397032362,136.396923397742,218.364354660897,245.538116174118,190.056424883976,222.089062123328,270.957515665287,345.184560220472
"AFUN011793",1043.85076664769,663.705507221435,679.426426348865,1208.08703580857,1281.48681278138,909.572015261354,645.095365231189,1023.28132386931,253.679065390979,223.354715436776
"AFUN011794",53.1018160036802,31.0869090033459,36.9253492580905,45.8477053437787,111.05387179897,19.3033110199778,36.5493124776877,22.6865170986195,11.7807615506646,9.58846000612423
"AFUN011795",140.392472448086,111.912872412045,101.91396395233,159.320776069631,106.062686549578,76.4411116391121,43.8591749732253,100.895299728071,18.0638343776858,32.7135694326591
"AFUN011796",49.4647053184966,62.1738180066918,66.4656286645629,42.4091274429953,31.1949078086995,62.5427277047281,23.757053110497,100.298286120213,54.976887236435,85.1680859367505
"AFUN011813",893.274384281086,648.162052719762,641.024063120451,468.792787140137,506.60530281328,897.217896208568,577.479137147466,833.430996570338,973.876288188278,1192.91723017369
"AFUN011815",366.620757066504,323.303853634797,353.006338907345,236.11568252046,268.276207154816,514.240205572208,429.454421612831,407.760294167293,433.532025064459,552.182490940919
"AFUN011816",18.9129755629546,63.7281634568591,36.9253492580905,25.2162379390783,52.4074451186152,7.72132440799112,71.2711593314911,16.7163810200354,7.85384103377643,19.1769200122485
"AFUN011817",357.164269285027,865.770415743183,790.202474123136,284.255773131428,576.481896304767,329.700552221221,853.426446354009,221.49204851547,237.971383323426,317.547234320467
"AFUN011818",85.8358121703323,69.9455452575283,60.5575727832684,327.811093208018,93.5847234260986,105.782144389478,54.8239687165316,102.686340551646,152.364516055263,102.652924771448
"AFUN011823",575.390910396041,738.314088829465,737.029971191486,472.23136504092,419.259560948922,447.064683222686,540.929824669779,362.984273577912,385.623594758423,346.31261433884
"AFUN011824",297.515654048016,237.814853875596,221.552095548543,204.022288779815,192.160632101589,247.082381055716,186.401493636207,263.880014673417,343.998237279408,417.380023795996
"AFUN011825",1120.23009103654,830.020470389335,772.478306479253,1059.08199344129,686.28797179139,866.332598576603,668.852418341686,1315.81799171993,1017.85779797743,1224.50274548798
"AFUN011826",11.6387541925874,18.6521454020075,22.1552095548543,14.9005042367281,13.7257594358278,21.6197083423751,34.7218468538033,22.0895034907611,33.7715164452387,41.7380023795996
"AFUN011827",269.146190703584,160.097581367231,208.25896981563,91.6954106875574,102.319297612534,244.765983733318,201.021218627283,192.238381730408,223.049085359251,269.604934289846
"AFUN011832",242.958993770263,228.488781174592,242.230291133074,429.822237597925,429.241931447706,208.47575901576,191.883890507861,285.969518164178,402.902045032731,371.69383200211
"AFUN011835",185.492644944362,216.054017573254,271.770570539546,317.495359505667,232.090114096725,138.211706903041,208.33108112282,159.402633298195,146.866827331619,65.991165924502
"AFUN011840",5.81937709629372,4.66303635050188,4.43104191097086,13.7543116031336,31.1949078086995,2.31639732239734,3.65493124776877,0.597013607858409,4.71230462026586,0
