"","Siaya_resistant","Siaya_susceptible","komb_02_resistant","komb_06_susceptible"
"AFUN010683",0,15.7152103969473,0,0
"AFUN010686",13.788362063175,45.3994967022921,22.0138294763285,6.25494552752608
"AFUN010688",3993.22955229602,4087.11879286532,2982.87389404251,3074.30572677907
"AFUN010690",130.090198596042,54.1301691450405,40.3586873732689,75.059346330313
"AFUN010692",542.542072485797,382.403452992383,412.75930268116,397.189040997906
"AFUN010693",55.1534482526998,40.161093236643,60.5380310599034,43.7846186926826
"AFUN010694",97.7175224477182,64.6069760763387,64.2070026392915,39.093409547038
"AFUN010695",167.25882676634,171.12117987787,286.179783192271,211.104411554005
"AFUN010697",220.613793010799,252.025411180673,122.910547909501,187.648365825782
"AFUN010698",517.962818373181,353.883256346072,853.03589220773,697.426426319158
"AFUN010699",183.445164840502,140.854848743009,227.476237922061,192.339574971427
"AFUN010700",44.9620502060053,28.5201966463117,97.2277468537843,59.4219825114978
"AFUN010701",100.115498458705,60.5326622697228,102.731204222866,59.4219825114978
"AFUN010702",398.66351182658,287.530145781183,330.207442144928,345.585740395816
"AFUN010703",123.495764565828,103.603979653949,172.44166423124,203.285729644598
"AFUN010704",153.470464703165,150.167566015274,122.910547909501,114.152755877351
"AFUN010705",475.998238180909,280.545607826984,513.656021114332,464.429705418812
"AFUN010707",9.5919040439478,5.23840346564909,5.50345736908213,4.69120914564456
"AFUN010708",14.3878560659217,8.73067244274847,5.50345736908213,4.69120914564456
"AFUN010711",7.19392803296085,18.0433897150135,20.1793436866345,26.5835184919858
"AFUN010712",37.1686281702977,39.5790484071264,47.6966305320451,73.4956099484315
"AFUN010713",2336.82762270678,2019.69555842248,2847.12194560515,2935.13318879161
"AFUN010715",526.955228414382,774.701668086548,271.503896874718,536.361578985362
"AFUN010716",7.19392803296085,48.8917656793915,12.8414005278583,7.8186819094076
"AFUN010717",329.122207507959,252.025411180673,330.207442144928,334.639585722645
"AFUN010718",185.243646848742,167.046866071254,242.152124239614,206.413202408361
"AFUN010719",101.314486464199,187.418435104334,71.5449457980677,78.186819094076
"AFUN010721",49.7580022279792,30.8483759643779,73.3794315877617,43.7846186926826
"AFUN010722",310.53789342281,136.780534936393,154.0968063343,106.334073967943
"AFUN010723",177.450224813034,119.319190050896,232.979695291143,222.050566227176
"AFUN010724",232.603673065734,498.812418895696,132.082976857971,184.520893062019
"AFUN010725",20.3827960933891,45.9815415318086,11.0069147381643,32.8384640195119
"AFUN010726",1924.97524281977,736.868754167971,1148.38810434847,1083.66931264389
"AFUN010728",287.157627315687,218.848855898228,423.766217419324,376.860468033446
"AFUN010729",496.381034274299,471.456311908418,372.400615307891,358.095631450868
"AFUN010730",2046.07303137461,2103.51001387287,2449.03852924155,2026.60235091845
"AFUN010731",1068.29831289469,1082.02133807129,1298.81593910338,1089.92425817142
"AFUN010732",1658.20041159748,2564.48951884999,1669.38206862158,1707.60012901462
"AFUN010733",2052.66746540483,508.707180997478,427.435188998712,419.081350344248
"AFUN010734",684.022657134027,510.453315486028,820.015147993237,727.137417574907
"AFUN010735",1677.38421968537,1839.84370610186,1350.18154121482,1616.90341886549
"AFUN010736",116.301836532867,120.483279709929,267.83492529533,182.957156680138
"AFUN010737",1223.56725960609,1010.42982404076,1733.58907126087,1713.85507454215
"AFUN010738",958.590910392033,1006.35551023414,1225.43650751562,1274.44515123344
"AFUN010739",699.609501205443,523.840346564908,421.93173162963,394.061568234143
"AFUN010740",55.1534482526998,57.0403932926234,73.3794315877617,46.9120914564456
"AFUN010741",0,9.89476210178161,9.17242894847022,0
"AFUN010742",0,11.6408965903313,0,1.56373638188152
"AFUN010745",123.495764565828,145.511207379141,119.241576330113,162.628583715678
"AFUN010746",82.130678376303,103.603979653949,27.5172868454106,84.4417646216021
"AFUN010749",64.7453522966476,100.693755506366,80.7173747465379,90.6967101491282
"AFUN010750",375.283245719458,139.690759083976,374.235101097585,312.747276376304
"AFUN010751",427.439223958424,452.248832534371,708.111514821901,697.426426319158
"AFUN010752",357.298425637056,242.130649078891,218.303808973591,226.74177537282
"AFUN010758",20.3827960933891,14.5511207379141,31.1862584247987,18.7648365825782
"AFUN010759",68.3423163131281,68.6812898829547,45.8621447423511,37.5296731651565
"AFUN010760",11.9898800549347,1.16408965903313,12.8414005278583,1.56373638188152
"AFUN010761",17.9848200824021,3.49226897709939,7.33794315877617,12.5098910550522
"AFUN010764",746.370033419688,649.562029740487,377.904072676973,491.013223910797
"AFUN010768",155.868440714152,91.9630830636173,100.896718433172,87.5692373853652
"AFUN010774",760.75788948561,773.537578427515,722.787401139453,722.446208429262
"AFUN010775",736.77812937574,504.050822361345,671.42179902802,758.412145212537
"AFUN010778",91.7225824202508,97.7835313587829,159.600263703382,145.427483514981
"AFUN010779",14.3878560659217,25.6099724987289,45.8621447423511,45.3483550745641
"AFUN010784",6.59443403021411,3.49226897709939,7.33794315877617,6.25494552752608
"AFUN010785",16.1863380741619,126.885772834611,58.7035452702094,86.0055010034836
"AFUN010786",432.834669983144,374.836870208668,304.524641089211,328.384640195119
"AFUN010788",44.3625562032586,42.4892725547092,141.255405806441,75.059346330313
"AFUN010790",273.369265252512,271.232890554719,315.531555827375,223.614302609057
"AFUN010791",264.376855211311,188.582524763367,210.965865814815,189.212102207664
"AFUN010792",27.5767241263499,13.9690759083976,25.6828010557166,25.0197821101043
"AFUN010793",1524.51324898495,961.538058361365,1093.35353065765,947.624247420201
"AFUN010794",56.3524362581933,30.2663311348614,40.3586873732689,56.2945097477347
"AFUN010795",73.138268335102,126.885772834611,58.7035452702094,45.3483550745641
"AFUN010796",1389.62709836694,1189.69963153186,530.166393221578,780.304454558879
"AFUN010797",13.1888680604282,39.5790484071264,14.6758863175523,65.6769280390239
"AFUN010800",169.05730877458,61.1147070992393,69.7104600083736,25.0197821101043
"AFUN010802",7.19392803296085,18.6254345445301,9.17242894847022,1.56373638188152
"AFUN010805",49.7580022279792,45.9815415318086,18.3448578969404,17.2011002006967
"AFUN010807",97.7175224477182,75.0837830076369,141.255405806441,120.407701404877
"AFUN010808",167.858320769086,115.24487624428,73.3794315877617,68.8044008027869
"AFUN010809",638.461112925275,669.933598773566,909.904951688245,1130.58140410034
"AFUN010811",10.7908920494413,23.2817931806626,7.33794315877617,7.8186819094076
"AFUN010813",2254.09745032773,2889.27053372023,1645.53375335556,2136.06389765016
"AFUN010815",2861.98436911292,2958.5338684327,4905.41500164187,4875.73003870658
"AFUN010816",531.751180436356,346.316673562356,687.932171135266,489.449487528916
"AFUN010819",266.774831222298,202.551600671765,355.890243200644,256.452766628569
"AFUN010820",784.138155592733,594.267770936413,420.097245839936,627.05828913449
"AFUN010821",444.225056035332,381.821408162867,636.566569023833,639.568180189542
"AFUN010823",0,8.14862761323191,5.50345736908213,6.25494552752608
"AFUN010824",1179.20470340283,480.186984351166,748.47020219517,572.327515768637
"AFUN010825",3504.04244605468,2488.24164618332,2269.25892185153,2250.21665352751
"AFUN010826",106.110438486173,86.1426347684516,150.427834754912,111.025283113588
"AFUN010828",121.697282557588,106.514203801531,227.476237922061,173.574738388849
"AFUN010831",113.304366519133,99.5296658473326,144.924377385829,95.3879192947728
"AFUN010832",191.838080878956,207.207959307897,163.26923528277,207.976938790242
"AFUN010835",10.7908920494413,3.49226897709939,12.8414005278583,9.38241829128912
"AFUN010837",462.209876117735,452.830877363888,742.966744826088,759.975881594419
"AFUN010838",326.724231496972,198.477286865149,198.124465286957,530.106633457836
"AFUN010839",796.727529650414,247.36905254454,818.180662203543,577.018724914281
"AFUN010840",39.5666041812847,58.2044829516565,31.1862584247987,45.3483550745641
"AFUN010841",127.692222585055,231.653842147593,84.386346325926,117.280228641114
"AFUN010842",24.5792541126162,26.774062157762,1.83448578969404,20.3285729644598
"AFUN010843",324.925749488732,175.195493684486,254.993524767472,161.064847333797
"AFUN010847",311.137387425557,112.916696926214,60.5380310599034,139.172537987455
"AFUN010848",207.424924950371,225.251349022911,284.345297402577,262.707712156095
"AFUN010849",7.19392803296085,9.31271727226504,0,3.12747276376304
"AFUN010850",664.239355043385,209.536138625963,557.683680066989,359.65936783275
"AFUN010851",240.397095101442,303.24535617813,93.5587752743962,121.971437786759
"AFUN010854",397.464523821087,391.716170264648,216.469323183897,275.217603211148
"AFUN010855",290.754591332168,184.508210956751,486.138734268921,375.296731651565
"AFUN010859",220.014299008053,261.338128452938,277.007354243801,195.46704773519
"AFUN010863",4.19645801922716,37.2508690890602,14.6758863175523,6.25494552752608
"AFUN010866",629.468702884074,969.686685974597,500.814620586474,628.622025516371
"AFUN010869",323.127267480491,245.040873226474,288.014268981965,262.707712156095
"AFUN010870",68.9418103158748,46.5635863613252,89.8898036950081,89.1329737672467
"AFUN010871",3595.76502847493,3755.93528487039,2637.99056558003,3091.50682697977
"AFUN010875",71.3397863268618,69.8453795419878,55.0345736908213,43.7846186926826
"AFUN010876",651.050486982957,1807.24919564893,429.269674788406,589.528615969333
"AFUN010878",371.686281702977,330.601463165409,322.869498986152,300.237385321252
"AFUN010879",606.088436776952,1184.46122806621,669.587313238326,756.848408830656
"AFUN010880",681.025187120294,789.252788824462,603.54582480934,617.675870843201
"AFUN010881",58.7504122691803,87.8887692570013,75.2139173774558,64.1131916571423
"AFUN010882",108.508414497159,118.155100391863,93.5587752743962,50.0395642202087
"AFUN010883",187.641622859729,260.756083623421,143.089891596135,165.756056479441
"AFUN010884",152.870970700418,161.808462605605,113.738118961031,104.770337586062
"AFUN010885",44.9620502060053,93.709217552167,55.0345736908213,50.0395642202087
"AFUN010886",285.359145307447,169.37504538932,245.821095819002,245.506611955399
"AFUN010887",43.7630622005118,214.192497262096,22.0138294763285,53.1670369839717
"AFUN010890",176.850730810288,162.972552264638,247.655581608696,156.373638188152
"AFUN010892",3824.77173752418,4299.56515563887,3615.77149148696,3854.61018133795
"AFUN010894",275.767241263499,367.270287424953,451.283504264735,470.684650946338
"AFUN010895",528.753710422622,510.453315486028,337.545385303704,480.067069237627
"AFUN010896",155.868440714152,202.551600671765,174.276150020934,204.849466026479
"AFUN010897",50.9569902334727,66.935155394405,62.3725168495975,76.6230827121945
"AFUN010902",2.99747001373369,23.8638380101792,3.66897157938809,21.8923093463413
"AFUN010903",257.782421181097,201.969555842248,361.393700569726,295.546176175607
"AFUN010904",48.5590142224857,60.5326622697228,75.2139173774558,59.4219825114978
"AFUN010905",133.687162612522,146.675297038174,132.082976857971,117.280228641114
"AFUN010906",1529.90869500967,1317.16744919599,1443.74031648921,1505.8781357519
"AFUN010907",7350.99546168049,4117.38512400018,6853.63891029695,8131.42918578391
"AFUN010909",37.7681221730445,46.5635863613252,33.0207442144928,32.8384640195119
"AFUN010910",10.7908920494413,21.5356586921129,5.50345736908213,9.38241829128912
"AFUN010918",711.599381260377,887.618365012762,350.386785831562,533.234106221598
"AFUN010925",1546.69452708658,1286.31907323161,1693.2303838876,1795.16936639999
"AFUN010926",77.3347263543291,68.0992450534381,34.8552300041868,37.5296731651565
"AFUN010927",142.080078650977,110.588517608147,161.434749493076,120.407701404877
"AFUN010928",511.967878345714,421.98250139951,612.71825375781,716.191262901736
"AFUN010929",359.096907645296,244.458828396957,196.289979497263,140.736274369337
"AFUN010933",17.3853260796554,13.387031078881,14.6758863175523,17.2011002006967
"AFUN010934",119.898800549347,153.077790162857,64.2070026392915,112.589019495469
"AFUN010935",144.478054661964,206.043869648864,139.420920016747,106.334073967943
"AFUN010936",490.386094246831,545.376005257021,864.042806945894,844.417646216021
"AFUN010937",242.195577109682,210.700228284997,282.510811612883,243.942875573517
"AFUN010939",9.5919040439478,68.0992450534381,11.0069147381643,34.4022004013935
"AFUN010941",282.361675293713,232.235886977109,412.75930268116,392.497831852262
"AFUN010945",2364.40434683313,1405.05621845299,1482.26451807279,1526.20670871636
"AFUN010946",129.490704593295,50.0558553384246,181.61409317971,151.682429042507
"AFUN010948",24.5792541126162,160.644372946572,25.6828010557166,34.4022004013935
"AFUN010950",76.1357383488356,52.3840346564908,71.5449457980677,28.1472548738674
"AFUN010951",840.490591850926,821.265254447873,975.946440117231,1932.77816800556
"AFUN010952",52.1559782389662,38.9970035776099,55.0345736908213,54.7307733658532
"AFUN010953",444.824550038079,320.124656234111,335.71089951401,328.384640195119
"AFUN010955",269.172807233285,113.49874175573,231.145209501449,126.662646932403
"AFUN010956",411.252885884262,239.802469760825,418.262760050242,401.880250143551
"AFUN010957",95.919040439478,181.015941979652,119.241576330113,281.472548738674
"AFUN010958",91.7225824202508,138.526669424942,194.455493707569,406.571459289195
"AFUN010964",1884.209650633,2121.55340358788,1961.06530918293,1859.28255805713
"AFUN010966",95.919040439478,66.935155394405,77.0484031671498,70.3681371846684
"AFUN010969",380.079197741432,261.920173282454,271.503896874718,195.46704773519
"AFUN010970",145.07754866471,101.275800335882,161.434749493076,154.809901806271
"AFUN010972",965.784838424994,774.701668086548,1258.45725173011,1340.12207927246
"AFUN010973",2162.37486790748,2437.60374601537,2102.32071498937,2258.03533543692
"AFUN010976",338.714111551907,246.204962885507,359.559214780032,272.090130447385
"AFUN010977",670.833789073599,626.862281389341,574.194052174235,481.630805619508
"AFUN010978",1638.41710950683,1210.65324539446,1662.0441254628,1884.30234016723
"AFUN010979",147.475524675697,129.213952152677,210.965865814815,209.540675172124
"AFUN010981",55.7529422554466,28.5201966463117,40.3586873732689,78.186819094076
"AFUN010982",122.896270563081,67.5172002239215,130.248491068277,142.300010751218
"AFUN010983",38.9671101785379,35.5047346005105,53.2000879011272,39.093409547038
"AFUN010985",464.607852128722,371.926646061085,673.256284817714,594.219825114978
"AFUN010986",77.3347263543291,76.8299174961866,71.5449457980677,39.093409547038
"AFUN010987",82.130678376303,63.4428864173056,86.22083211562,70.3681371846684
"AFUN010990",226.00923903552,167.046866071254,242.152124239614,228.305511754702
"AFUN010991",91.1230884175041,104.186024483465,108.234661591949,78.186819094076
"AFUN010992",469.403804150695,900.423351262126,181.61409317971,190.775838589546
"AFUN010999",3043.03155794244,2287.4361800001,3612.10251990757,3285.41013833307
"AFUN011002",10.1913980466945,20.3715690330798,40.3586873732689,23.4560457282228
"AFUN011003",61.747882282914,76.8299174961866,34.8552300041868,40.6571459289195
"AFUN011004",252.986469159123,263.084262941487,394.414444784219,234.560457282228
"AFUN011005",1787.69111619077,1152.4487624428,1124.53978908245,1103.99788560835
"AFUN011006",6837.22910132654,5211.04735866181,5888.69938491788,6334.69608300204
"AFUN011007",1281.71817787252,1038.95002068707,1999.58951076651,1724.80122921532
"AFUN011008",156.467934716898,119.901234880412,115.572604750725,73.4956099484315
"AFUN011009",252.986469159123,232.235886977109,387.076501625443,273.653866829266
"AFUN011010",1506.52842890255,1733.91154712985,1170.4019338248,1249.42536912334
"AFUN011011",443.026068029839,378.911184015284,524.662935852496,503.52311496585
"AFUN011012",1293.70805792746,951.061251430067,779.656460619968,770.92203626759
"AFUN011014",275.767241263499,222.341124875328,192.621007917875,192.339574971427
"AFUN011015",533.549662444596,419.654322081443,897.063551160387,806.887973050865
"AFUN011016",893.845558095386,1060.48567937918,726.456372718841,763.103354358182
"AFUN011017",17.9848200824021,98.947621017816,18.3448578969404,7.8186819094076
"AFUN011018",306.341435403583,154.823924651406,266.000439505636,231.432984518465
"AFUN011019",761.956877491103,733.376485190872,840.194491679872,650.514334862713
"AFUN011020",159.465404730632,166.464821241738,291.683240561353,198.594520498953
"AFUN011021",203.228466931144,249.697231862606,176.110635810628,146.991219896863
"AFUN011022",13.1888680604282,27.9381518167951,9.17242894847022,14.0736274369337
"AFUN011024",1787.09162218802,2231.55987636651,1539.1335775533,1552.79022720835
"AFUN011025",1221.76877759785,1417.27915987284,2107.82417235846,1923.39574971427
"AFUN011026",426.24023595293,356.211435664138,410.924816891466,364.350576978394
"AFUN011027",461.610382114988,449.338608386788,445.780046895653,397.189040997906
"AFUN011028",387.273125774392,296.842863053448,519.159478483414,425.336295871774
"AFUN011030",657.644921013171,586.701188152698,645.738997972303,492.576960292679
"AFUN011032",81.5311843735563,63.4428864173056,55.0345736908213,45.3483550745641
"AFUN011034",1715.75183586116,1994.66763075327,1572.15432176779,1828.0078304195
"AFUN011037",173.253766793807,153.659834992373,240.31763844992,215.79562069965
"AFUN011040",30.5741941400836,33.1765552824442,1.83448578969404,7.8186819094076
"AFUN011041",456.814430093014,556.434857017836,820.015147993237,858.491273652955
"AFUN011042",1071.29578290842,1712.37588843773,1139.2156754,1349.50449756375
"AFUN011043",19.7833020906423,16.8793000559804,29.3517726351047,9.38241829128912
"AFUN011044",2012.5013672208,1204.83279709929,1674.88552599066,953.879192947728
"AFUN011046",1095.27554301829,1134.40537272779,961.270553799679,819.397864105917
"AFUN011047",5.99494002746737,9.31271727226504,3.66897157938809,1.56373638188152
"AFUN011051",217.616322997066,157.734148798989,143.089891596135,100.079128440417
"AFUN011053",327.923219502465,211.282273114513,275.172868454106,491.013223910797
"AFUN011054",22.1812781016293,40.7431380661596,45.8621447423511,35.965936783275
"AFUN011055",643.856558949996,900.423351262126,350.386785831562,390.93409547038
"AFUN011058",594.098556722017,405.685246173046,155.931292123994,209.540675172124
"AFUN011059",1322.4837700593,843.382957969503,1051.16035749469,1449.58362600417
"AFUN011062",4.7959520219739,6.98453795419878,1.83448578969404,7.8186819094076
"AFUN011063",519.761300381421,660.620881501301,581.531995333012,694.298953555395
"AFUN011064",4.19645801922716,12.8049862493644,9.17242894847022,14.0736274369337
"AFUN011065",23152.458386079,30533.4897116095,17185.4628778538,16710.0869767859
"AFUN011070",114.503354524627,83.8144554503854,128.414005278583,51.6033006020902
"AFUN011071",196.63403290093,128.049862493644,115.572604750725,73.4956099484315
"AFUN011072",2466.31832730008,1538.34448441228,3368.11590987826,2295.56500860207
"AFUN011073",136.085138623509,146.093252208658,115.572604750725,132.917592459929
"AFUN011074",68.9418103158748,120.483279709929,102.731204222866,123.53517416864
"AFUN011075",947.200524339845,1004.60937574559,1568.48535018841,1582.5012184641
"AFUN011076",234.402155073974,331.183507994925,500.814620586474,420.645086726129
"AFUN011078",456.214936090267,366.688242595436,691.601142714654,528.542897075954
"AFUN011079",154.069958705912,177.523673002552,299.021183720129,190.775838589546
"AFUN011081",109.707402502653,130.960086641227,159.600263703382,189.212102207664
"AFUN011082",19.7833020906423,20.9536138625963,3.66897157938809,9.38241829128912
"AFUN011085",20.3827960933891,180.433897150135,38.5242015835749,43.7846186926826
"AFUN011091",77.3347263543291,13.9690759083976,11.0069147381643,20.3285729644598
"AFUN011097",332.119677521692,412.087739297728,198.124465286957,300.237385321252
"AFUN011100",40.1660981840314,50.6379001679412,60.5380310599034,29.7109912557489
"AFUN011101",56.3524362581933,27.3561069872786,31.1862584247987,15.6373638188152
"AFUN011103",227.80772104376,235.146111124692,335.71089951401,433.154977781181
"AFUN011104",806.918927697109,1213.56346954204,1715.24421336393,1948.41553182437
"AFUN011105",806.319433694362,785.178475017846,691.601142714654,634.876971043897
"AFUN011106",119.898800549347,139.690759083976,227.476237922061,186.084629443901
"AFUN011107",28.7757121318434,25.6099724987289,42.193173162963,31.2747276376304
"AFUN011113",17.3853260796554,12.8049862493644,12.8414005278583,10.9461546731706
"AFUN011115",91.7225824202508,210.11818345548,210.965865814815,283.036285120555
"AFUN011116",55.1534482526998,118.155100391863,58.7035452702094,115.716492259233
"AFUN011117",10.7908920494413,42.4892725547092,47.6966305320451,28.1472548738674
"AFUN011118",2705.51643439603,1689.67614008659,1946.38942286538,1369.83307052821
"AFUN011119",90.5235944147574,111.170562437664,73.3794315877617,67.2406644209054
"AFUN011120",310.53789342281,193.820928229016,218.303808973591,175.13847477073
"AFUN011121",393.867559804606,450.502698045821,662.24937007955,608.293452551912
"AFUN011122",48.5590142224857,51.8019898269743,33.0207442144928,20.3285729644598
"AFUN011123",64.7453522966476,96.0373968702332,73.3794315877617,57.8582461296163
"AFUN011124",4.7959520219739,19.7895242035632,3.66897157938809,6.25494552752608
"AFUN011126",809.916397710842,1183.87918323669,1152.05707592786,1354.1957067094
"AFUN011127",261.379385197578,509.871270656511,141.255405806441,115.716492259233
"AFUN011130",14.3878560659217,23.8638380101792,11.0069147381643,15.6373638188152
"AFUN011131",4.7959520219739,8.14862761323191,0,3.12747276376304
"AFUN011133",2.39797601098695,25.0279276692123,1.83448578969404,0
"AFUN011150",2.39797601098695,15.7152103969473,1.83448578969404,4.69120914564456
"AFUN011151",98.3170164504649,85.5605899389351,66.0414884289855,78.186819094076
"AFUN011154",318.930809461264,260.756083623421,220.138294763285,140.736274369337
"AFUN011155",778.742709568012,818.35503030029,766.81506009211,663.024225917765
"AFUN011159",58.1509182664335,36.086779430027,71.5449457980677,86.0055010034836
"AFUN011168",301.545483381609,218.266811068712,387.076501625443,314.311012758186
"AFUN011169",92.3220764229976,98.947621017816,159.600263703382,92.2604465310097
"AFUN011171",136.684632626256,129.795996982194,190.78652212818,131.353856078048
"AFUN011172",162.462874744366,253.189500839706,165.103721072464,168.883529243204
"AFUN011177",813.513361727323,985.983941201061,1412.55405806441,1612.21220971985
"AFUN011179",31.1736881428303,36.086779430027,25.6828010557166,14.0736274369337
"AFUN011185",1.19898800549347,11.0588517608147,5.50345736908213,4.69120914564456
"AFUN011187",78.5337143598226,375.418915038184,113.738118961031,112.589019495469
"AFUN011188",1508.32691091079,1351.50809413746,920.91186642641,1529.33418148013
"AFUN011189",161.863380741619,81.4862761323191,86.22083211562,107.897810349825
"AFUN011191",2757.07291863225,1769.41628173036,2043.61716971916,1638.79572821183
"AFUN011192",248.790011139896,214.774542091612,326.53847056554,273.653866829266
"AFUN011195",58896.0893118477,61539.5998247864,56043.540875153,61379.7804616134
"AFUN011196",543.141566488544,644.905671104354,438.442103736876,491.013223910797
"AFUN011197",2562.23736773956,3396.23158022916,1689.56141230821,3449.60245843063
"AFUN011198",68.9418103158748,96.0373968702332,91.7242894847022,51.6033006020902
"AFUN011199",32.9721701510706,29.6842863053448,42.193173162963,20.3285729644598
"AFUN011200",2.99747001373369,7.56658278371535,7.33794315877617,3.12747276376304
"AFUN011201",10.1913980466945,9.89476210178161,14.6758863175523,20.3285729644598
"AFUN011204",24.5792541126162,24.4458828396957,27.5172868454106,29.7109912557489
"AFUN011205",569.5193026094,908.571978875358,783.325432199356,877.256110235533
"AFUN011206",636.063136914288,355.629390834621,467.793876371981,287.7274942662
"AFUN011207",679.8261991148,781.686206040747,566.856109015459,606.72971617003
"AFUN011210",117.500824538361,147.257341867691,231.145209501449,203.285729644598
"AFUN011211",224.21075702728,150.167566015274,148.593348965218,86.0055010034836
"AFUN011212",5192.81705179224,5617.89669449389,2903.99100508567,3018.01121703133
"AFUN011216",32.3726761483238,41.9072277251927,47.6966305320451,39.093409547038
"AFUN011217",288.356615321181,377.747094356251,207.296894235427,253.325293864806
"AFUN011218",1064.70134887821,2928.84958212736,860.373835366506,1032.0660120418
"AFUN011219",155.868440714152,86.1426347684516,216.469323183897,126.662646932403
"AFUN011220",4617.30280915537,7322.12395531839,4925.59434532851,5932.81583285849
"AFUN011229",120.498294552094,111.170562437664,55.0345736908213,121.971437786759
"AFUN011234",65.3448462993944,83.2324106208688,62.3725168495975,111.025283113588
"AFUN011235",37.1686281702977,31.4304207938945,29.3517726351047,35.965936783275
"AFUN011236",257.18292717835,367.852332254469,574.194052174235,630.185761898253
"AFUN011238",228.407215046507,231.071797318076,350.386785831562,306.492330848778
"AFUN011239",122.896270563081,139.690759083976,99.0622326434783,106.334073967943
"AFUN011244",82.130678376303,37.2508690890602,67.8759742186796,117.280228641114
"AFUN011246",5.39544602472064,5.82044829516565,14.6758863175523,1.56373638188152
"AFUN011247",242.195577109682,108.842383119598,135.751948437359,78.186819094076
"AFUN011251",255.983939172857,309.647849302813,390.745473204831,414.390141198603
"AFUN011253",96.5185344422247,108.842383119598,128.414005278583,126.662646932403
"AFUN011254",119.898800549347,62.860841587789,60.5380310599034,40.6571459289195
"AFUN011255",788.33461361196,695.543571272295,530.166393221578,547.307733658532
"AFUN011256",356.698931634309,284.6199216336,454.952475844123,423.772559489892
"AFUN011261",7.79342203570759,12.8049862493644,22.0138294763285,4.69120914564456
"AFUN011263",8.39291603845432,8.14862761323191,44.027658952657,1.56373638188152
"AFUN011265",170.85579078282,339.332135608157,163.26923528277,176.702211152612
"AFUN011266",33.5716641538173,99.5296658473326,38.5242015835749,57.8582461296163
"AFUN011269",10.7908920494413,32.0124656234111,12.8414005278583,25.0197821101043
"AFUN011270",124.694752571321,81.4862761323191,159.600263703382,132.917592459929
"AFUN011271",326.124737494225,357.375525323171,333.876413724316,390.93409547038
"AFUN011272",115.70234253012,57.0403932926234,56.8690594805153,35.965936783275
"AFUN011273",50.9569902334727,33.1765552824442,60.5380310599034,45.3483550745641
"AFUN011277",649.252004974717,569.239843267201,598.042367440258,545.743997276651
"AFUN011278",431.635681977651,273.561069872786,522.828450062802,309.619803612541
"AFUN011279",187.042128856982,108.842383119598,152.262320544606,100.079128440417
"AFUN011280",525.156746406142,382.9854978219,570.525080594847,508.214324111494
"AFUN011281",7422.9347420101,4938.06833361854,4688.94567845797,4437.88385177976
"AFUN011282",223.611263024533,339.914180437674,181.61409317971,386.242886324736
"AFUN011284",1.19898800549347,8.73067244274847,7.33794315877617,15.6373638188152
"AFUN011285",10.7908920494413,18.6254345445301,1.83448578969404,10.9461546731706
"AFUN011286",8.99241004120106,19.2074793740466,38.5242015835749,14.0736274369337
"AFUN011289",10.7908920494413,58.2044829516565,80.7173747465379,62.5494552752608
"AFUN011290",178.649212818528,113.49874175573,137.586434227053,129.790119696166
"AFUN011291",178.049718815781,120.483279709929,190.78652212818,187.648365825782
"AFUN011292",6930.15067175228,7230.16087225477,5281.48458852915,4907.00476634421
"AFUN011295",696.012537188962,907.407889216325,493.476677427698,953.879192947728
"AFUN011296",240.996589104188,399.86479787788,440.27658952657,387.806622706617
"AFUN011298",18.5843140851489,25.6099724987289,36.6897157938809,32.8384640195119
"AFUN011299",28.7757121318434,37.8329139185767,14.6758863175523,14.0736274369337
"AFUN011300",299.747001373369,104.186024483465,212.800351604509,236.12419366411
"AFUN011301",58.1509182664335,64.6069760763387,38.5242015835749,39.093409547038
"AFUN011302",38.3676161757912,45.3994967022921,34.8552300041868,43.7846186926826
"AFUN011303",263.177867205818,268.322666407136,407.255845312078,417.517613962366
"AFUN011304",74.3372563405954,121.647369368962,67.8759742186796,51.6033006020902
"AFUN011305",306.341435403583,315.468297597978,550.345736908213,483.19454200139
"AFUN011306",19.1838080878956,20.3715690330798,7.33794315877617,3.12747276376304
"AFUN011307",5.99494002746737,19.7895242035632,7.33794315877617,6.25494552752608
"AFUN011308",67.1433283076346,27.9381518167951,31.1862584247987,25.0197821101043
"AFUN011311",37.1686281702977,44.2354070432589,49.5311163217392,26.5835184919858
"AFUN011312",242.195577109682,286.948100951667,231.145209501449,181.393420298256
"AFUN011313",16.1863380741619,5.82044829516565,9.17242894847022,1.56373638188152
"AFUN011314",58.7504122691803,72.1735588600541,55.0345736908213,64.1131916571423
"AFUN011318",991.563080543104,893.438813307927,1339.17462647665,1313.53856078048
"AFUN011319",423.242765939197,363.195973618337,396.248930573913,487.885751147034
"AFUN011320",84.52865438729,97.2014865292664,82.5518605362319,115.716492259233
"AFUN011322",287.757121318434,243.876783567441,456.786961633817,347.149476777698
"AFUN011323",163.661862749859,111.75260726718,108.234661591949,95.3879192947728
"AFUN011324",193.037068884449,215.356586921129,231.145209501449,150.118692660626
"AFUN011325",149.274006683938,114.080786585247,82.5518605362319,259.580239392332
"AFUN011326",493.983058263312,280.545607826984,370.566129518197,304.928594466897
"AFUN011327",442.426574027092,204.297735160314,264.165953715942,192.339574971427
"AFUN011328",254.784951167363,115.826921073796,174.276150020934,206.413202408361
"AFUN011329",399.862499832074,197.313197206116,203.627922656039,231.432984518465
