"","komb_02_resistant","kombe_01_resistant","komb_04_susceptible","komb_06_susceptible","kombewa_05_susceptible","Kombewa_07_unexp","Siaya_unexposed"
"AFUN007591",86.5345918154458,137.429874943851,59.1129903404102,57.1741664907749,80.7109640292893,173.847263057957,118.847563390228
"AFUN007592",634.089681406284,811.279584345962,732.277247686306,757.240071744486,948.947290314953,684.092118170301,919.697298235153
"AFUN007593",129.801887723169,144.396366300452,74.7960285939884,78.7732960539566,129.968390605988,149.998180039176,126.161259598858
"AFUN007594",2.98395144191192,5.06653916843692,6.03193778983778,7.62322219876999,4.74770376642878,16.9454010922919,14.6273924172589
"AFUN007595",270.047605493029,290.059367393014,322.105477977337,301.117276851415,269.432188744833,238.490830187811,296.204696449492
"AFUN007596",153.673499258464,185.561997044002,69.9704783621182,113.077795948422,89.6129085913433,261.084698310867,38.3969050953046
"AFUN007597",283.475386981633,361.624233147185,242.483899151479,231.237740029356,222.548614051349,821.538149252224,126.161259598858
"AFUN007598",381.945784564726,358.457646166912,346.233229136688,299.846739818286,368.540504869034,533.466330683263,367.51323448363
"AFUN007599",480.41618214782,536.419834458259,504.269999230438,490.427294787536,606.519156161277,643.925241507091,623.49260178566
"AFUN007600",528.15940521841,367.324089711677,459.633659585639,529.813942814514,362.605875160998,507.106817873031,294.376272397335
"AFUN007604",141.737693490816,185.561997044002,138.734569166269,132.135851445347,165.576168854204,151.881002382764,210.268765998097
"AFUN007606",49.2351987915467,74.7314527344446,79.6215788258586,71.1500738551866,94.9540753285756,53.9742405161889,215.754038154569
"AFUN007607",399.849493216198,275.493067283758,606.81294165768,529.813942814514,456.373024547967,270.498810028807,283.405728084391
"AFUN007616",37.299393023899,29.1326002185123,32.572464065124,31.7634258282083,20.1777410073223,25.1042979145065,36.5684810431472
"AFUN007617",259.603775446337,353.391106998475,293.152176586116,249.025258493153,407.115597971268,302.506789869803,564.983032116624
"AFUN007620",35.8074173029431,30.3992350106215,60.3193778983778,30.49288879508,37.9816301314303,35.1460170803091,53.0242975125635
"AFUN007621",41.7753201867669,41.7989481396046,34.9852391810591,27.9518147288233,32.0470004233943,25.7319053623691,34.7400569909899
"AFUN007622",73.1068103268421,93.730974616083,36.1916267390267,54.6330924245183,68.2482416424137,84.7270054614594,107.877019077284
"AFUN007623",1275.63924141735,951.242728874032,1384.93291654675,1340.41656995039,1070.01373635889,953.335713303383,791.707614584137
"AFUN007624",88.0265675364017,132.996653171469,147.179282072042,139.759073644117,162.015391029382,93.5135097315366,213.925614102411
"AFUN007625",1481.53189090927,1001.9081205584,1547.79523687237,1525.91497678713,1111.55614431514,1253.9596808296,1186.64720985013
"AFUN007631",85.0426160944898,83.5978962792092,114.606818006918,113.077795948422,91.3932975037541,94.1411171793993,63.9948418255076
"AFUN007632",2703.4600063722,3595.9761747981,3044.92219631011,3095.02821270062,3979.76268220893,3594.30785390946,2503.11252740343
"AFUN007633",235.732163911042,327.425093760236,290.739401470181,276.977073221976,446.877617015109,294.975500495451,356.542690170685
"AFUN007634",868.32986959637,1157.70419998784,933.743969866888,899.540219454859,1218.97294203059,1009.82038361102,870.329848826904
"AFUN007636",1111.52191211219,1613.0594077511,1164.16399343869,1229.87984806823,1660.50939230847,2013.36469274342,1100.71127939873
"AFUN007638",193.956843724275,256.493545402119,161.655932767652,185.498406836736,163.202316970989,190.165056702387,181.013981163579
"AFUN007640",823.570597967691,1172.90381749315,908.409831149569,791.544571638951,1221.3467939138,912.54122919231,1746.14496981028
"AFUN007641",352.106270145607,290.692684789068,318.486315303435,287.141369487003,255.189077445547,275.519669611709,272.435183771447
"AFUN007642",14.9197572095596,34.8324567830038,30.1596889491889,25.4107406625666,44.5097228102698,36.4012319760344,42.0537531996193
"AFUN007643",1957.47214589422,1333.76643609102,1521.25471059709,1442.05953260066,1063.48564368005,1597.26095481047,917.868874182995
"AFUN007644",92.5024946992696,113.363813893776,73.5896410360209,76.2322219876999,97.32792721179,103.555228897339,87.7643545035533
"AFUN007647",149.197572095596,122.863574834595,170.100645673425,213.45022156556,150.14613161331,141.839283216962,164.558164694162
"AFUN007648",729.576127547465,488.921029754163,1181.05341925024,1031.67607090021,809.483492176107,808.986000294971,287.062576188706
"AFUN007649",58.1870531172825,60.798470021243,28.9533013912213,29.2223517619516,54.0051303431274,54.6018479640516,129.818107703173
"AFUN007650",140.24571776986,98.1641963884653,69.9704783621182,88.9375923189832,76.5567232336641,77.8233235349701,129.818107703173
"AFUN007652",944.420631365124,737.814766403627,1121.94042890983,1128.23688541796,885.446752438968,667.14671707801,588.75254479467
"AFUN007653",138.753742048904,65.86500918968,197.847559506679,170.251962439196,145.398427846881,131.797564051159,96.9064747643401
"AFUN007657",34.3154415819871,36.7324089711677,41.0171769708969,44.4687961594916,36.2012412190195,31.3803723931331,91.421202607868
"AFUN007661",146.213620653684,194.428440588767,129.083468702528,118.159944080935,221.955151080546,138.073638529786,254.150943249873
"AFUN007662",2403.57288646005,1796.08813521089,2312.6449486238,2285.69612259787,1874.15606179776,1831.35853286325,1433.48445689137
"AFUN007663",523.683478055543,931.609889596339,768.468874425333,764.863293943256,1310.95970250515,1041.82836345202,2013.09488142525
"AFUN007664",674.373025872095,709.948800977223,810.692438954197,706.418590419353,744.796028358515,552.922161567005,570.468304273097
"AFUN007665",2351.3537362266,3459.81293464636,2446.5539675582,2487.71151086527,3560.18436185078,3481.96612074205,3702.55870561866
"AFUN007666",601.266215545253,537.053151854314,696.085620947279,659.408720193604,561.415970380203,573.00559989861,387.625899057361
"AFUN007672",340.170464377959,469.28819047647,287.120238796278,294.764591685773,396.433264496803,966.515469708499,809.991855105711
"AFUN007677",313.314901400752,241.927245292863,366.741817622137,354.479832242805,298.51187431421,222.173036543382,334.601601544797
"AFUN007678",119.358057676477,156.42939682549,110.987655333015,133.406388478475,175.665039357865,164.433151340017,374.826930692259
"AFUN007681",50.7271745125027,33.5658219908946,32.572464065124,45.73933319262,40.9489449854482,39.5392692153477,71.3085380341371
"AFUN007686",453.560619170612,322.358554591799,390.869568781488,387.513795104141,270.619114686441,277.402491955297,248.665671093401
"AFUN007689",165.609305026112,227.360945183607,249.722224499284,238.860962228126,320.470004233943,254.808623832241,318.145785075381
"AFUN007690",5.96790288382385,8.23312614871,2.41277511593511,10.1642962650267,7.71501862044677,7.53128937435194,10.9705443129442
"AFUN007692",17.9037086514715,11.3997131289831,14.4766506956107,2.54107406625666,17.2104261533043,18.2006159880172,3.65684810431472
"AFUN007693",4516.2105073337,6379.40613045814,4116.1943477853,4422.73941231972,6148.86984049608,6162.47753056348,4176.12053512741
"AFUN007699",422.229129030537,276.759702075867,411.378157266936,410.383461700451,335.900041474836,299.996360078352,367.51323448363
"AFUN007700",265.571678330161,341.991393869492,341.407678904818,367.185202574088,440.942987307073,307.527649452704,532.071399177792
"AFUN007701",1030.95522318057,1403.43134965703,1286.00913679341,1306.11207005593,1684.84137411141,1317.97564051159,1109.85339965952
"AFUN007702",305.855022795972,257.126862798174,390.869568781488,378.620035872243,315.12883749671,214.014139721168,184.670829267893
"AFUN007705",265.571678330161,406.589768267063,451.188946679866,419.27722093235,534.710136694042,382.212935748361,400.424867422462
"AFUN007706",555.014968195618,774.547175374794,487.380573418892,440.876350495531,582.187174358329,622.586588279761,345.572145857741
"AFUN007712",101.454349025005,131.096700983305,82.0343539417938,62.2563146232883,106.229871773844,133.052778946884,89.5927785557107
"AFUN007714",295.41119274928,200.128297153258,364.329042506202,287.141369487003,191.688539569562,249.787764249339,129.818107703173
"AFUN007715",663.929195825403,990.508407429418,739.515573034111,762.322219876999,1073.57451418371,943.921601585443,826.447671575127
"AFUN007716",189.480916561407,184.928679647948,170.100645673425,203.285925300533,156.67422429215,197.696346076738,212.097190050254
"AFUN007717",29.8395144191192,27.2326480303484,27.7469138332538,24.1402036294383,33.8273893358051,40.794484111073,34.7400569909899
"AFUN007718",98.4703975830935,132.363335775415,155.623994977815,175.33411057171,188.721224715544,137.446031081923,257.807791354188
"AFUN007719",144.721644932728,193.795123192712,120.638755796756,114.34833298155,137.683409226435,183.261374775897,298.03312050165
"AFUN007723",5.96790288382385,5.69985656449153,10.857488021708,26.681277695695,16.0235002116971,1.88282234358799,7.31369620862944
"AFUN007724",29.8395144191192,51.9320264764784,27.7469138332538,45.73933319262,46.8835746934842,35.1460170803091,32.9116329388325
"AFUN007734",73.1068103268421,79.1646745068269,33.7788516230915,44.4687961594916,39.1685560730375,73.4300713999314,142.617076068274
"AFUN007738",1022.00336885483,1466.12977186643,974.761146837785,956.714385945634,1328.17012865845,1392.66092680725,1020.26062110381
"AFUN007740",335.694537215091,427.489242336865,323.311865535305,265.542239923821,298.51187431421,389.744225122713,288.891000240863
"AFUN007741",107.422251908829,79.7979919028815,114.606818006918,109.266184849037,94.9540753285756,102.300014001614,107.877019077284
"AFUN007745",85.0426160944898,62.6984222094069,57.9066027824427,63.5268516564166,67.6547786716101,74.0576788477941,40.2253291474619
"AFUN007746",1299.51085295264,1636.49215140513,938.569520098758,935.115256382452,1195.82788616925,1931.14811707341,1144.59345665051
"AFUN007747",85.0426160944898,101.964100764793,67.5577032461831,60.9857775901599,45.1031857810734,91.003079940086,76.7938101906092
"AFUN007748",367.026027355167,452.188620782995,319.692702861402,311.281573116441,382.190153197517,438.069998608138,367.51323448363
"AFUN007749",695.260685965478,572.518926033372,758.817773961592,734.370405148176,617.794952606545,659.615427703658,453.449164935025
"AFUN007750",328.234658610312,236.227388728371,312.454377513597,316.363721248955,252.221762591529,277.402491955297,226.724582467513
"AFUN007751",85.0426160944898,104.497370349011,67.5577032461831,81.3143701202132,101.482168007415,126.149097020395,166.38658874632
"AFUN007752",246.175993957734,210.261375490132,341.407678904818,343.04499894465,224.922465934564,247.277334457889,263.29306351066
"AFUN007754",1053.33485899491,817.612758306508,1236.54724691674,1214.63340367069,941.232271694506,803.337533264207,607.036785316244
"AFUN007755",453.560619170612,317.925332819417,405.346219477099,332.880702679623,254.00215150394,310.038079244155,219.410886258883
"AFUN007756",1799.32271947289,1253.33512679208,2302.99384816006,2374.63371491685,1775.04774567356,1226.34495312364,1159.22084906777
"AFUN007758",68.6308831639742,122.863574834595,107.368492659112,97.8313515508816,105.042945832237,163.177936444292,111.533867181599
"AFUN007760",298.395144191192,365.424137523513,296.771339260019,318.904795315211,399.994042321625,356.481030385992,495.502918134645
"AFUN007762",650.501414336799,976.575424716216,728.658085012403,614.939924034113,1067.63988447567,991.619767623006,800.849734844924
"AFUN007763",95.4864461411815,74.7314527344446,66.3513156882155,63.5268516564166,55.1920562847346,70.2920341606181,49.3674494082487
"AFUN007769",135.769790606993,230.52753216388,94.0982295214693,111.807258915293,129.968390605988,271.754024924533,186.499253320051
"AFUN007770",47.7432230705908,38.6323611593315,57.9066027824427,45.73933319262,32.0470004233943,37.6564468717597,38.3969050953046
"AFUN007771",10.4438300466917,22.7994262579661,13.2702631376431,3.811611099385,10.6823334744648,20.7110457794678,0
"AFUN007773",25.3635872562513,33.5658219908946,41.0171769708969,34.304499894465,37.9816301314303,56.4846703076396,78.6222342427665
"AFUN007774",604.250166987164,834.712327999983,497.031673882633,548.871998311439,644.500786292707,829.069438626576,669.203203089594
"AFUN007775",726.592176105553,489.554347150217,1254.64306028626,1351.85140324855,996.424327979241,476.981660375623,579.610424533883
"AFUN007778",278.999459818765,199.494979757204,331.756578441078,327.79855454711,240.352503175457,155.64664706994,332.77317749264
"AFUN007779",2.98395144191192,8.86644354476461,2.41277511593511,2.54107406625666,16.0235002116971,13.8073638529786,7.31369620862944
"AFUN007780",250.651921120602,331.858315532618,238.864736477576,273.165462122591,383.970542109928,351.460170803091,310.832088866751
"AFUN007782",349.122318703695,226.727627787552,277.469138332538,284.600295420746,210.085891664474,172.592048162232,120.675987442386
"AFUN007783",64.1549560011063,69.031596169953,51.8746649926049,71.1500738551866,61.7201489635742,57.1122777555022,45.710601303934
"AFUN007784",1248.78367844014,1544.02781158115,1269.11971098187,1198.11642224002,1708.57989294356,1537.01063981566,1223.21569089327
"AFUN007785",383.437760285682,274.859749887703,270.230812984732,299.846739818286,214.833595430902,268.615987685219,318.145785075381
"AFUN007786",956.356437132771,1283.10104440665,951.839783236401,1017.70016353579,1374.46024038113,1285.96766067059,1109.85339965952
"AFUN007787",80.5666889316219,132.996653171469,121.845143354723,106.72511078278,167.950020737418,125.521489572532,243.180398936929
"AFUN007790",364.042075913255,260.926767174501,462.046434701574,478.992461489381,376.255523489481,278.657706851022,270.606759719289
"AFUN007791",46.2512473496348,35.4657741790584,25.3341387173187,15.24644439754,26.1123707153583,26.9871202580945,67.6516899298224
"AFUN007792",4302.85797923699,5796.12080869184,4184.95843858945,4178.79630195908,5542.9441473056,5257.46759074552,4735.61829508756
"AFUN007793",365.534051634211,264.726671550829,302.803277049856,337.962850812136,221.361688109742,240.3736525314,314.488936971066
"AFUN007794",73.1068103268421,142.496414112288,82.0343539417938,67.3384627558016,113.351427423487,132.425171499022,144.445500120432
"AFUN007795",198.432770887143,165.929157766309,166.481482999523,168.981425406068,97.32792721179,146.232535352,177.357133059264
"AFUN007796",147.70559637464,231.160849559934,109.781267775048,143.570684743502,205.338187898045,237.863222739949,168.215012798477
"AFUN007797",13.4277814886037,29.1326002185123,16.8894258115458,12.7053703312833,10.6823334744648,30.7527649452704,18.2842405215736
"AFUN007798",83.5506403735338,123.49689223065,74.7960285939884,78.7732960539566,108.603723657058,170.709225818644,80.4506582949239
"AFUN007799",46.2512473496348,27.8659654264031,47.0491147607347,39.3866480269783,15.4300372408935,35.1460170803091,27.4263607823604
"AFUN007800",47.7432230705908,58.2652004370246,33.7788516230915,29.2223517619516,34.4208523066087,32.6355872888584,62.1664177733503
"AFUN007801",243.192042515822,234.960753936262,232.832798687738,252.836869592538,239.16557723385,275.519669611709,224.896158415355
"AFUN007803",117.866081955521,96.2642442003015,85.6535166156964,85.1259812195982,86.0521307665217,95.3963320751246,157.244468485533
"AFUN007804",14.9197572095596,20.8994740698023,18.0958133695133,20.3285925300533,15.4300372408935,26.3595128102318,0
"AFUN007805",410.293323262889,642.18383959938,475.316697839217,463.746017091841,771.501862044677,689.112977753203,1124.48079207678
"AFUN007807",22.3796358143394,22.1661088619115,20.5085884854484,12.7053703312833,19.5842780365187,11.2969340615279,29.2547848345178
"AFUN007811",1508.38745388648,1120.97179101667,1346.32851469179,1423.00147710373,986.928920446383,1168.60506792028,1301.83792513604
"AFUN007812",957.848412853727,726.415053274643,1002.50806067104,945.279552647479,759.039139657802,783.254094932602,497.331342186802
"AFUN007813",2460.26796385638,2133.01298991194,1807.1685618354,1844.81977210234,1464.07314897248,2512.31261379424,1250.64205167563
"AFUN007814",177.545110793759,134.896605359633,215.943372876192,191.851092002378,169.730409649829,119.873022541768,248.665671093401
"AFUN007815",1518.83128393317,1133.63813893776,1328.23270132228,1348.03979214916,1001.17203174567,1283.45723087914,1418.85706447411
"AFUN007816",438.640861961053,378.090485444605,267.818037868797,316.363721248955,254.595614474743,407.94484111073,301.689968605965
"AFUN007817",68.6308831639742,51.2987090804238,21.714976043416,38.11611099385,30.8600744817871,61.5055298905409,74.9653861384518
"AFUN007820",207.384625212879,269.159893323211,179.751746137166,196.933240134891,240.352503175457,220.290214199794,722.227500602158
"AFUN007821",246.175993957734,331.224998136564,212.32421020229,209.638610466175,281.894911131709,353.342993146679,345.572145857741
"AFUN007822",756.431690524672,618.117778549304,951.839783236401,874.129478792292,707.407861197889,771.957160871074,852.04560830533
"AFUN007823",8.95185432573577,10.7663957329285,6.03193778983778,6.35268516564166,8.90194456205397,12.5521489572532,21.9410886258883
"AFUN007824",5075.70140269218,3489.57885226093,5334.64578133253,5357.85466870218,3795.78916125981,3419.20537595578,3494.11836367272
"AFUN007825",346.138367261783,348.957885226093,352.265166926526,325.257480480853,377.442449431088,321.335013305683,451.620740882868
"AFUN007826",52.2191502334587,21.5327914658569,30.1596889491889,49.5509442920049,41.5424079562518,37.028839423897,54.8527215647208
"AFUN007827",120.850033397433,222.927723411224,235.245573803673,189.310017936121,299.105337285013,170.709225818644,435.164924413452
"AFUN007828",234.240188190086,184.928679647948,254.547774731154,245.213647393768,207.118576810456,221.54542909552,228.55300651967
"AFUN007829",201.416722329055,293.859271769341,199.053947064647,218.532369698073,290.796855693763,272.381632372395,451.620740882868
"AFUN007833",192.464868003319,300.192445729888,160.449545209685,171.522499472325,256.376003387154,308.78286434843,356.542690170685
"AFUN007834",1042.89102894822,697.282453056131,1188.29174459804,1170.16460751119,893.755234030218,1036.17989642125,747.825437332361
"AFUN007837",341.662440098915,260.293449778447,262.992487636927,222.343980797458,220.174762168135,267.988380237357,362.027962327157
"AFUN007839",769.859472013276,500.954060279201,652.655668860447,678.466775690529,487.233099029754,492.67184657219,389.454323109518
"AFUN007840",292.427241307368,160.229301201818,174.926195905296,175.33411057171,133.52916843081,136.81842363406,177.357133059264
"AFUN007841",295.41119274928,317.925332819417,269.024425426765,270.624388056335,175.665039357865,207.738065242541,246.837247041244
"AFUN007842",540.095210986058,851.178580297403,697.292008505247,640.350664696679,1005.9197355121,842.876802479555,716.742228445685
"AFUN007843",574.410652568045,794.813332048542,337.788516230915,363.373591474703,438.569135423859,486.395772093563,398.596443370305
"AFUN007844",1565.0825312828,1252.70180939603,1545.38246175644,1546.24356931718,1105.6215146071,1480.52596950802,980.035291956345
"AFUN007846",1060.79473759969,1383.16519298328,873.42459196851,961.796534078147,1053.39677317639,1324.25171499022,850.217184253173
"AFUN007847",116.374106234565,132.363335775415,115.813205564885,155.005518041657,102.075630978219,74.6852862956568,53.0242975125635
"AFUN007848",1400.96520197765,1949.98426245216,615.257654563453,627.645294365396,882.47943758495,788.902561963366,415.052259839721
"AFUN007849",1678.47268607546,1336.93302307129,1491.0950216479,1571.65430997975,1144.79007068014,1032.41425173408,841.075063992386
"AFUN007850",140.24571776986,199.494979757204,162.86232032562,193.121629035506,233.230947525814,229.704325917734,118.847563390228
"AFUN007854",11.9358057676477,32.93250459484,39.8107894129293,35.5750369275933,81.8978899708965,58.3674926512276,29.2547848345178
"AFUN007855",469.972352101128,654.216870124417,770.881649541268,708.959664485609,972.092346176293,730.535069312138,585.095696690355
"AFUN007856",14.9197572095596,17.7328870895292,10.857488021708,13.9759073644117,17.8038891241079,5.64846703076396,1.82842405215736
"AFUN007859",225.28833386435,179.228823083456,143.560119398139,184.227869803608,137.089946255631,187.654626910936,255.979367302031
"AFUN007860",2411.03276506483,3619.40891845212,3053.36690921588,2960.35128718901,4626.63732038485,4170.45149104739,2406.20605263909
"AFUN007861",2130.54132952511,1753.02255227917,2088.25686284184,2037.94140113784,1622.52776217704,1938.0517989999,1093.3975831901
"AFUN007862",85.0426160944898,96.2642442003015,55.4938276665075,55.9036294576466,58.1593711387526,92.2582948358113,95.0780507121828
"AFUN007863",111.898179071697,123.49689223065,69.9704783621182,85.1259812195982,78.3371121460749,99.1619767623006,62.1664177733503
"AFUN007864",678.848953034963,901.210654585717,761.230549077527,811.873164169004,909.778734241915,890.574968517117,751.482285436675
"AFUN007871",222.304382422438,186.828631836111,185.783683927003,176.604647604838,144.804964876078,197.696346076738,208.440341945939
"AFUN007872",222.304382422438,128.563431399087,196.641171948712,175.33411057171,131.748779518399,163.805543892155,159.07289253769
"AFUN007873",46.2512473496348,66.4983265857346,28.9533013912213,21.5991295631816,50.4443525183058,79.0785384306954,111.533867181599
"AFUN007874",246.175993957734,205.82815371775,259.373324963024,246.484184426896,189.314687686348,204.600028003228,210.268765998097
"AFUN007877",137.261766327948,82.9645788831546,172.51342078936,133.406388478475,105.042945832237,77.1957160871074,135.303379859645
"AFUN007878",805.666889316219,1032.94067296508,623.702367469226,641.621201729808,921.647993657987,831.579868418027,841.075063992386
"AFUN007879",364.042075913255,245.093832273136,296.771339260019,269.353851023206,237.978651292243,194.558308837425,219.410886258883
"AFUN007880",443.116789123921,545.286278003024,454.808109353768,489.156757754408,597.617211599223,599.992720156705,808.163431053553
"AFUN007882",2191.71233408431,4013.3323387981,2056.89078633468,2002.36636421025,3888.36938470517,3412.92930147716,3766.55354744416
"AFUN007883",208.876600933835,148.829588072835,160.449545209685,181.686795737351,124.627223868756,100.417191658026,177.357133059264
"AFUN007884",1326.36641592985,1876.51944450982,1504.36528478554,1481.44618062764,2046.85378630161,1819.43399135386,2687.78335667132
"AFUN007885",7.45987860477981,13.2996653171469,4.82555023187022,2.54107406625666,11.2757964452684,6.27607447862662,0
"AFUN007886",5563.57746344478,4067.16431746274,6380.5837940904,6364.11999893981,4483.01928145038,3901.83550336217,2797.48879980076
"AFUN007887",8.95185432573577,12.0330305250377,0,12.7053703312833,7.12155564964317,5.64846703076396,0
"AFUN007890",741.511933315113,1217.86935261302,895.139568011926,918.598274951784,1399.97914812569,1311.0719585851,1724.20388118439
"AFUN007891",7.45987860477981,8.86644354476461,8.44471290577289,10.1642962650267,2.37385188321439,6.27607447862662,12.7989683651015
"AFUN007892",428.197031914361,335.658219908946,553.731889107108,508.214813251333,387.531319934749,483.885342302112,365.684810431472
"AFUN007893",187.988940840451,136.796557547797,76.002416151956,48.2804072588766,41.5424079562518,57.1122777555022,49.3674494082487
"AFUN007894",1069.74659192542,804.946410385416,1189.49813215601,1307.38260708905,971.49888320549,859.194596123984,1016.60377299949
"AFUN007895",1068.25461620447,1563.02733346279,1212.41949575739,1146.02440388176,1583.9526690748,1560.85972283444,1153.73557691129
"AFUN007896",4.47592716286788,12.6663479210923,27.7469138332538,26.681277695695,46.8835746934842,6.90368192648928,10.9705443129442
"AFUN007897",10.4438300466917,8.86644354476461,26.5405262752862,13.9759073644117,20.1777410073223,7.53128937435194,34.7400569909899
"AFUN007898",61.1710045591944,58.8985178330792,114.606818006918,121.97155518032,87.8325196789325,77.8233235349701,124.332835546701
"AFUN007899",35.8074173029431,51.2987090804238,39.8107894129293,57.1741664907749,80.7109640292893,62.1331373384035,78.6222342427665
"AFUN007900",390.897638890462,324.891824176018,389.66318122352,402.760239501681,277.740670336084,291.209855808275,234.038278676142
"AFUN007901",111.898179071697,331.224998136564,85.6535166156964,121.97155518032,236.198262379832,299.996360078352,303.518392658122
"AFUN007902",1621.77760867913,2188.74492076475,2803.6446847166,2754.52428782222,3874.71973637669,2048.51070982373,2011.2664573731
"AFUN007903",281.983411260677,245.727149669191,249.722224499284,259.18955475818,215.427058401706,297.485930286902,239.523550832614
"AFUN007905",501.303842241203,682.716152946875,294.358564144083,310.011036083313,500.882747358236,878.022819559864,407.738563631091
"AFUN007906",2.98395144191192,18.9995218816385,15.6830382535782,5.08214813251333,12.4627223868756,22.5938681230558,3.65684810431472
"AFUN007907",25.3635872562513,27.8659654264031,20.5085884854484,12.7053703312833,32.0470004233943,37.028839423897,10.9705443129442
"AFUN007910",14.9197572095596,13.2996653171469,12.0638755796756,7.62322219876999,8.30848159125037,27.6147277059571,9.1421202607868
"AFUN007911",229.764261027218,346.424615641874,275.056363216603,237.590425194998,342.428134153676,390.371832570576,493.674494082487
"AFUN007912",16.4117329305156,32.93250459484,45.8427272027671,21.5991295631816,36.2012412190195,43.3049139025237,53.0242975125635
"AFUN007916",472.95630354304,697.915770452186,551.319113991173,551.413072377696,718.090194672353,641.41481171564,557.669335907995
"AFUN007917",1409.91705630338,1062.07327318359,2239.05530758778,2204.38175247766,1750.12230089981,1004.79952402812,875.815120983376
"AFUN007919",352.106270145607,524.386803933221,340.201291346851,301.117276851415,501.47621032904,397.275514497065,570.468304273097
"AFUN007921",149.197572095596,108.297274725339,129.083468702528,119.430481114063,99.1083161242008,86.6098278050473,102.391746920812
"AFUN007922",370.009978797078,280.559606452194,361.916267390267,392.595943236655,307.413818876264,259.829483415142,319.974209127538
"AFUN007923",8.95185432573577,25.3326958421846,15.6830382535782,8.89375923189832,8.30848159125037,23.8490830187812,129.818107703173
"AFUN007924",70.1228588849302,113.997131289831,38.6044018549618,43.1982591263633,57.565908167949,83.471790565734,73.1369620862944
"AFUN007928",425.213080472449,555.419356339897,354.677942042461,418.006683899221,532.336284810827,571.750385002885,557.669335907995
"AFUN007929",79.074713210666,143.763048904398,90.4790668475666,116.889407047807,121.066446043934,185.144197119485,140.788652016117
"AFUN007930",1393.50532337287,924.643398239738,1535.7313612927,1313.7352922547,959.629623789418,883.671286590628,767.938101906092
"AFUN007931",3382.30895940716,2248.27675599388,2532.2074841739,2452.13647393768,1735.28572662972,2617.1230575873,1338.40640617919
"AFUN007932",292.427241307368,493.354251526545,304.009664607824,301.117276851415,459.340339401985,481.374912510662,568.639880220939
"AFUN007933",14.9197572095596,20.8994740698023,13.2702631376431,35.5750369275933,21.3646669489295,32.6355872888584,42.0537531996193
"AFUN007934",499.811866520247,702.348992224568,505.476386788406,489.156757754408,705.627472285478,685.974940513889,592.409392898985
"AFUN007935",223.796358143394,233.060801748098,225.594473339933,181.686795737351,170.917335591436,289.95464091255,191.984525476523
"AFUN007936",55.2031016753706,44.332217723823,50.6682774346373,48.2804072588766,35.0143152774123,57.7398852033649,78.6222342427665
"AFUN007937",99.9623733040494,119.696987854322,65.144928130248,100.372425617138,97.9213901825936,159.412291757116,111.533867181599
"AFUN007939",608.726094150032,753.647701304992,551.319113991173,551.413072377696,840.937029628698,888.692146173529,751.482285436675
"AFUN007940",14.9197572095596,7.59980875265538,12.0638755796756,5.08214813251333,7.12155564964317,9.41411171793993,7.31369620862944
"AFUN007943",954.864461411815,1204.56968729588,884.282079990218,884.293775057319,1186.9259416072,1258.9805404125,870.329848826904
"AFUN007944",3819.45784564726,5899.35154424874,3995.55559198854,4089.8587096401,6477.05486335047,5645.95660097251,5741.25152377411
"AFUN007948",219.320430980526,164.6625229742,147.179282072042,125.783166279705,122.253371985541,234.097578052773,135.303379859645
"AFUN007949",43.2672959077229,56.9985656449154,60.3193778983778,47.0098702257483,40.3554820146447,36.4012319760344,14.6273924172589
"AFUN007950",61.1710045591944,20.8994740698023,63.9385405722804,77.5027590208283,15.4300372408935,10.6693266136653,31.0832088866751
"AFUN007952",70.1228588849302,51.9320264764784,89.2726792895991,90.2081293521116,80.7109640292893,65.2711745777168,104.22017097297
"AFUN007953",414.769250425757,469.28819047647,470.491147607347,538.707702046413,665.865453241637,533.466330683263,927.010994443782
"AFUN007955",292.427241307368,240.027293104699,425.854807962547,400.219165435425,318.096152350728,242.88408232285,232.209854623985
"AFUN007962",274.523532655897,506.020599447637,318.486315303435,359.561980375318,548.953247993328,546.646087088379,698.457987924112
"AFUN007964",55.2031016753706,55.7319308528061,56.7002152244751,38.11611099385,37.3881671606267,53.3466330683263,32.9116329388325
"AFUN007965",452.068643449656,296.39254135356,406.552607035066,404.03077653481,297.324948372602,329.493910127897,265.121487562817
"AFUN007966",144.721644932728,170.362379538691,120.638755796756,104.184036716523,170.917335591436,163.805543892155,177.357133059264
"AFUN007967",35.8074173029431,32.93250459484,39.8107894129293,25.4107406625666,21.3646669489295,40.1668766632104,80.4506582949239
"AFUN007970",231.256236748174,231.794166955989,381.218468317747,438.335276429275,354.297393569748,256.063838727966,223.067734363198
"AFUN007971",1951.5042430104,2804.32942972984,2324.70882420348,2514.39278856097,3173.83996785764,2891.38751230328,6591.46870802729
"AFUN007972",211.860552375747,227.994262579661,322.105477977337,282.05922135449,361.418949219391,220.290214199794,420.537531996193
"AFUN007973",40.283344465811,18.3662044855838,20.5085884854484,26.681277695695,23.1450558613403,26.9871202580945,18.2842405215736
"AFUN007974",1022.00336885483,1240.66877887099,1060.41466345348,1044.38144123149,1272.38460940291,1269.0222595783,1148.25030475482
"AFUN007975",101.454349025005,121.596940042486,109.781267775048,125.783166279705,115.131816335898,122.383452333219,87.7643545035533
"AFUN007976",362.550100192299,589.618495726847,431.886745752385,431.982591263633,550.140173934935,731.790284207864,385.797475005203
