"","PortVict_resistant","PortVict_susceptible","PortVict_susceptible.1","PortVict_resistant.1"
"AFUN010728",318.433666561813,144.519894824208,144.519894824208,318.433666561813
"AFUN010729",573.180599811264,647.890036966151,647.890036966151,573.180599811264
"AFUN010730",3216.99652885524,832.826512546281,832.826512546281,3216.99652885524
"AFUN010731",1760.36662848018,563.382640840131,563.382640840131,1760.36662848018
"AFUN010732",1766.08210454667,1970.61449806907,1970.61449806907,1766.08210454667
"AFUN010733",618.904408343216,2456.83821201153,2456.83821201153,618.904408343216
"AFUN010734",507.044376756118,786.2862074334,786.2862074334,507.044376756118
"AFUN010735",1672.18499773998,1532.15583411088,1532.15583411088,1672.18499773998
"AFUN010736",146.969384566991,69.8104576693206,69.8104576693206,146.969384566991
"AFUN010737",1312.11000555086,765.465544619743,765.465544619743,1312.11000555086
"AFUN010738",1064.71154152975,1150.0354342367,1150.0354342367,1064.71154152975
"AFUN010739",683.407638236507,350.277033217995,350.277033217995,683.407638236507
"AFUN010740",72.6681957025676,63.6867333123626,63.6867333123626,72.6681957025676
"AFUN010741",31.0268700752536,7.34846922834954,7.34846922834954,31.0268700752536
"AFUN010745",145.336391405135,162.891067895081,162.891067895081,145.336391405135
"AFUN010746",70.2187059597844,94.3053550971524,94.3053550971524,70.2187059597844
"AFUN010749",95.5300999685439,42.8660704987056,42.8660704987056,95.5300999685439
"AFUN010750",549.50219896436,313.534687076247,313.534687076247,549.50219896436
"AFUN010751",727.498453606604,205.757138393787,205.757138393787,727.498453606604
"AFUN010752",311.085197333464,423.76172550149,423.76172550149,311.085197333464
"AFUN010758",16.3299316185545,19.5959179422654,19.5959179422654,16.3299316185545
"AFUN010759",115.126017910809,84.5073961260197,84.5073961260197,115.126017910809
"AFUN010760",30.2103734943259,0,0,30.2103734943259
"AFUN010761",22.8619042659763,2.44948974278318,2.44948974278318,22.8619042659763
"AFUN010764",744.644881806086,990.818600955796,990.818600955796,744.644881806086
"AFUN010768",231.068532402546,165.340557637865,165.340557637865,231.068532402546
"AFUN010774",1230.46034745808,570.731110068481,570.731110068481,1230.46034745808
"AFUN010775",599.308490400951,636.867333123626,636.867333123626,599.308490400951
"AFUN010778",120.024997396376,146.969384566991,146.969384566991,120.024997396376
"AFUN010785",79.2001683499894,50.2145397270552,50.2145397270552,79.2001683499894
"AFUN010786",541.337233155082,274.342851191716,274.342851191716,541.337233155082
"AFUN010788",66.9527196360735,40.4165807559224,40.4165807559224,66.9527196360735
"AFUN010790",440.908153700972,355.176012703561,355.176012703561,440.908153700972
"AFUN010791",237.600505049968,170.239537123431,170.239537123431,237.600505049968
"AFUN010792",19.5959179422654,47.765049984272,47.765049984272,19.5959179422654
"AFUN010793",2045.32393522395,1268.83568676169,1268.83568676169,2045.32393522395
"AFUN010794",62.8702367314349,82.0579063832365,82.0579063832365,62.8702367314349
"AFUN010795",85.7321409974112,287.815044777023,287.815044777023,85.7321409974112
"AFUN010796",1285.98211496117,3025.11983233723,3025.11983233723,1285.98211496117
"AFUN010797",35.1093529798922,62.461988440971,62.461988440971,35.1093529798922
"AFUN010800",117.575507653593,276.792340934499,276.792340934499,117.575507653593
"AFUN010802",9.79795897113271,24.4948974278318,24.4948974278318,9.79795897113271
"AFUN010805",56.3382640840131,117.575507653593,117.575507653593,56.3382640840131
"AFUN010807",111.860031587098,154.31785379534,154.31785379534,111.860031587098
"AFUN010808",188.610710194305,161.66632302369,161.66632302369,188.610710194305
"AFUN010809",845.890457841124,545.011467769257,545.011467769257,845.890457841124
"AFUN010813",3025.93632891815,3055.73845412201,3055.73845412201,3025.93632891815
"AFUN010815",3750.98529278197,2500.92902738163,2500.92902738163,3750.98529278197
"AFUN010816",382.120399874176,503.370142141943,503.370142141943,382.120399874176
"AFUN010819",285.773803324704,178.812751223172,178.812751223172,285.773803324704
"AFUN010820",666.261210037024,909.985439443951,909.985439443951,666.261210037024
"AFUN010821",476.834003261792,303.736728105114,303.736728105114,476.834003261792
"AFUN010824",2537.67137352337,1684.02419816344,1684.02419816344,2537.67137352337
"AFUN010825",3979.60433544174,3484.39915910907,3484.39915910907,3979.60433544174
"AFUN010826",101.245576035038,298.837748619548,298.837748619548,101.245576035038
"AFUN010828",164.932309347401,232.701525564402,232.701525564402,164.932309347401
"AFUN010831",169.014792252039,186.161220451522,186.161220451522,169.014792252039
"AFUN010832",319.250163142741,200.858158908221,200.858158908221,319.250163142741
"AFUN010837",533.988763926733,427.435960115665,427.435960115665,533.988763926733
"AFUN010838",170.647785413895,244.948974278318,244.948974278318,170.647785413895
"AFUN010839",231.885028983474,785.061462562009,785.061462562009,231.885028983474
"AFUN010840",41.641325627314,51.4392845984467,51.4392845984467,41.641325627314
"AFUN010841",222.087070012341,128.598211496117,128.598211496117,222.087070012341
"AFUN010842",40.0083324654586,13.4721935853075,13.4721935853075,40.0083324654586
"AFUN010843",294.755265714909,193.509689679871,193.509689679871,294.755265714909
"AFUN010847",50.622788017519,831.601767674889,831.601767674889,50.622788017519
"AFUN010848",201.674655489148,189.835455065696,189.835455065696,201.674655489148
"AFUN010850",589.510531429818,357.625502446344,357.625502446344,589.510531429818
"AFUN010851",170.647785413895,330.681115275729,330.681115275729,170.647785413895
"AFUN010854",516.842335727251,456.829837029063,456.829837029063,516.842335727251
"AFUN010855",275.159347772644,127.373466624725,127.373466624725,275.159347772644
"AFUN010859",244.13247769739,232.701525564402,232.701525564402,244.13247769739
"AFUN010863",3.2659863237109,31.8433666561813,31.8433666561813,3.2659863237109
"AFUN010866",788.735697176183,704.228301050164,704.228301050164,788.735697176183
"AFUN010869",304.553224686042,219.229331979094,219.229331979094,304.553224686042
"AFUN010870",62.8702367314349,61.2372435695795,61.2372435695795,62.8702367314349
"AFUN010871",3690.56454579332,3674.23461417477,3674.23461417477,3690.56454579332
"AFUN010875",135.538432434003,55.1135192126215,55.1135192126215,135.538432434003
"AFUN010876",384.569889616959,1343.54512391657,1343.54512391657,384.569889616959
"AFUN010878",431.926691310767,320.883156304596,320.883156304596,431.926691310767
"AFUN010879",885.082293725655,914.884418929517,914.884418929517,885.082293725655
"AFUN010880",993.676338989043,496.021672913594,496.021672913594,993.676338989043
"AFUN010881",68.585712797929,58.7877538267963,58.7877538267963,68.585712797929
"AFUN010882",156.767343538123,106.552803811068,106.552803811068,156.767343538123
"AFUN010883",193.509689679871,231.47678069301,231.47678069301,193.509689679871
"AFUN010884",267.810878544294,181.262240965955,181.262240965955,267.810878544294
"AFUN010885",61.2372435695794,60.0124986981879,60.0124986981879,61.2372435695794
"AFUN010886",124.107480301014,395.592593459483,395.592593459483,124.107480301014
"AFUN010887",66.9527196360735,142.070405081424,142.070405081424,66.9527196360735
"AFUN010890",218.004587107703,80.8331615118449,80.8331615118449,218.004587107703
"AFUN010892",2010.21458224406,3665.66140007503,3665.66140007503,2010.21458224406
"AFUN010894",382.120399874176,199.633414036829,199.633414036829,382.120399874176
"AFUN010895",324.965639209235,993.268090698579,993.268090698579,324.965639209235
"AFUN010896",178.812751223172,123.699232010551,123.699232010551,178.812751223172
"AFUN010897",57.9712572458685,35.5176012703561,35.5176012703561,57.9712572458685
"AFUN010903",292.305775972126,384.569889616959,384.569889616959,292.305775972126
"AFUN010904",56.3382640840131,52.6640294698383,52.6640294698383,56.3382640840131
"AFUN010905",283.324313581921,80.8331615118449,80.8331615118449,283.324313581921
"AFUN010906",1076.95899024367,3163.51600280447,3163.51600280447,1076.95899024367
"AFUN010907",3103.50350410629,9517.49239558404,9517.49239558404,3103.50350410629
"AFUN010909",37.5588427226754,31.8433666561813,31.8433666561813,37.5588427226754
"AFUN010910",10.6144555520604,17.1464281994822,17.1464281994822,10.6144555520604
"AFUN010918",425.394718663345,750.768606163044,750.768606163044,425.394718663345
"AFUN010925",1826.50285153532,1381.51221492971,1381.51221492971,1826.50285153532
"AFUN010926",110.227038425243,153.093108923949,153.093108923949,110.227038425243
"AFUN010927",167.381799090184,93.0806102257608,93.0806102257608,167.381799090184
"AFUN010928",638.500326285482,464.178306257412,464.178306257412,638.500326285482
"AFUN010929",375.588427226754,356.400757574952,356.400757574952,375.588427226754
"AFUN010934",53.8887743412299,134.721935853075,134.721935853075,53.8887743412299
"AFUN010935",179.6292478041,68.585712797929,68.585712797929,179.6292478041
"AFUN010936",787.919200595256,241.274739664143,241.274739664143,787.919200595256
"AFUN010937",214.738600783992,284.140810162849,284.140810162849,214.738600783992
"AFUN010939",13.0639452948436,24.4948974278318,24.4948974278318,13.0639452948436
"AFUN010941",291.489279391198,232.701525564402,232.701525564402,291.489279391198
"AFUN010945",1042.66613384471,4395.60934342441,4395.60934342441,1042.66613384471
"AFUN010946",142.886901662352,121.249742267767,121.249742267767,142.886901662352
"AFUN010948",7.34846922834953,56.3382640840131,56.3382640840131,7.34846922834953
"AFUN010950",124.107480301014,60.0124986981879,60.0124986981879,124.107480301014
"AFUN010951",649.93127841847,2418.87112099839,2418.87112099839,649.93127841847
"AFUN010952",72.6681957025676,101.653824325502,101.653824325502,72.6681957025676
"AFUN010953",169.831288832967,2220.46245183295,2220.46245183295,169.831288832967
"AFUN010954",0,56.3382640840131,56.3382640840131,0
"AFUN010955",193.509689679871,273.118106320324,273.118106320324,193.509689679871
"AFUN010956",269.44387170615,445.807133186538,445.807133186538,269.44387170615
"AFUN010957",110.227038425243,340.479074246862,340.479074246862,110.227038425243
"AFUN010958",46.5403051128804,297.613003748156,297.613003748156,46.5403051128804
"AFUN010964",1769.34809087038,1168.40660730758,1168.40660730758,1769.34809087038
"AFUN010966",102.878569196893,88.1816307401944,88.1816307401944,102.878569196893
"AFUN010969",409.881283625718,249.847953763884,249.847953763884,409.881283625718
"AFUN010970",137.171425595858,154.31785379534,154.31785379534,137.171425595858
"AFUN010972",1096.55490818594,678.50865875094,678.50865875094,1096.55490818594
"AFUN010973",3077.3756135166,1488.06501874078,1488.06501874078,3077.3756135166
"AFUN010976",271.076864868005,225.353056336052,225.353056336052,271.076864868005
"AFUN010977",597.675497239095,522.966060084209,522.966060084209,597.675497239095
"AFUN010978",2478.88361969658,2107.78592366493,2107.78592366493,2478.88361969658
"AFUN010979",95.5300999685439,123.699232010551,123.699232010551,95.5300999685439
"AFUN010981",76.7506786072062,35.5176012703561,35.5176012703561,76.7506786072062
"AFUN010982",206.573634974715,113.901273039418,113.901273039418,206.573634974715
"AFUN010983",195.959179422654,62.461988440971,62.461988440971,195.959179422654
"AFUN010985",655.646754484964,371.097696031652,371.097696031652,655.646754484964
"AFUN010986",114.309521329882,47.765049984272,47.765049984272,114.309521329882
"AFUN010987",96.3465965494717,53.8887743412299,53.8887743412299,96.3465965494717
"AFUN010990",235.967511888113,227.802546078836,227.802546078836,235.967511888113
"AFUN010991",207.390131555642,61.2372435695795,61.2372435695795,207.390131555642
"AFUN010992",310.268700752536,838.950236903239,838.950236903239,310.268700752536
"AFUN010999",2830.79364607643,3094.93029000655,3094.93029000655,2830.79364607643
"AFUN011002",23.6784008469041,14.6969384566991,14.6969384566991,23.6784008469041
