"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"AFUN017690",13955.4380277961,3.34295289830719,0.644477376558175,5.18707563663476,2.13621985350278e-07,1.63026550028054e-05
"AFUN017820",343.110536127739,7.87597229328664,1.52397110886653,5.16805879551384,2.36537905282555e-07,1.79311501397862e-05
"AFUN018774",636.6516806229,7.91951215881632,1.53300654491393,5.16600022686853,2.39156499634819e-07,1.80095930950168e-05
"AFUN017821",227.073457539282,24.6666755412921,4.7851599821414,5.15482776612488,2.53864154278239e-07,1.88672503156723e-05
"AFUN019437",253.330983496814,2.9162874040866,0.565732653419977,5.15488612237071,2.53785109813023e-07,1.88672503156723e-05
"AFUN017540",18259.1278418856,3.07067345481894,0.597056533822035,5.14301959843257,2.70357406482507e-07,1.99625588903415e-05
"AFUN017363",1719.92347606345,6.87277343776376,1.33757407330266,5.13823763105239,2.77327050858816e-07,2.03450702923587e-05
"AFUN017682",1498.51638860257,6.04165378690263,1.1776274069486,5.13036105584311,2.8918695226262e-07,2.10791335524247e-05
"AFUN017484",455.793623562132,8.60967839294361,1.67964829574631,5.12588165912324,2.96148587559202e-07,2.14490801855776e-05
"AFUN016413",342.3780591073,2.45172315616362,0.47930425085632,5.1151708998687,3.13457020522123e-07,2.2558985951627e-05
"AFUN005677",515.736497467286,2.46472338439595,0.482401098039442,5.10928228483101,3.23384890852236e-07,2.29825599617548e-05
"AFUN019211",741.899718580443,2.58212951239152,0.505314904540996,5.10994132408781,3.22258880090033e-07,2.29825599617548e-05
"AFUN017739",554.632955371632,-2.47873788765991,0.487084369939472,-5.08892922999754,3.60090953416989e-07,2.54322623062396e-05
"AFUN001233",49.680715263256,5.05978951867844,0.994669128730927,5.08690716593778,3.63949869945694e-07,2.55461356243981e-05
"AFUN020490",190.348753014238,3.20850214835165,0.633504394065306,5.06468807226757,4.09069607842885e-07,2.85369969986592e-05
"AFUN008888",3898.19830023228,-2.69340149614422,0.53218315796825,-5.06104234193919,4.16970593387266e-07,2.89108086427232e-05
"AFUN017103",188.744746266694,24.2110743938971,4.78524586459961,5.05952569187851,4.2030064696413e-07,2.89650827674492e-05
"AFUN017553",8272.6998684944,1.98087997609176,0.391618699983764,5.05818536288968,4.23264904289286e-07,2.89936459438161e-05
"AFUN016430",114.092766298347,3.10274287414112,0.614878578419351,5.04610663477209,4.50903814878777e-07,3.07019597544106e-05
"AFUN016374",235.374699239284,2.28153120832289,0.452770365576989,5.03904712362395,4.67855291470407e-07,3.11110088848538e-05
"AFUN017750",153.95902511174,24.123548421481,4.78536128922744,5.0411132960403,4.62831338306796e-07,3.11110088848538e-05
"AFUN017779",8987.16676447595,5.17440431337125,1.02675000741932,5.03959510687207,4.66517753889015e-07,3.11110088848538e-05
"AFUN021227",153.432375495731,3.73229037715705,0.74040543654107,5.04087381447803,4.63410966980756e-07,3.11110088848538e-05
"AFUN017916",2903.09893142803,5.61839556749598,1.11636660660886,5.03275136880236,4.83490016374453e-07,3.19637498615924e-05
"AFUN017441",157.17992521868,24.0697292473991,4.78534848361233,5.02988012886148,4.90786572305984e-07,3.20731845614445e-05
"AFUN017845",147.839314908554,24.0707984876173,4.78538716003922,5.03006291499726,4.90318918030231e-07,3.20731845614445e-05
"AFUN022319",659.540888434834,2.83664292506915,0.564562834209572,5.0244946234207,5.04759940524255e-07,3.27978587640075e-05
"AFUN017871",45.4587419746933,7.28690500444963,1.45076371521795,5.02280621441853,5.09219174447259e-07,3.28996092763624e-05
"AFUN019073",55.6699679833625,3.65640380740271,0.731200155180444,5.00055119176006,5.71666465094633e-07,3.67255331897801e-05
"AFUN000689",41.6768813044181,4.5236566132862,0.905459272511413,4.99598021757426,5.8537661474102e-07,3.73950420574165e-05
"AFUN021362",121.979540727936,2.60919876181805,0.522531761009372,4.99337831020621,5.93321753500411e-07,3.76908472572803e-05
"AFUN016071",177.170951543267,2.81307464213666,0.563783496203455,4.98963637829068,6.04930541610616e-07,3.82148066036351e-05
"AFUN006360",56.868194386029,3.39062832752257,0.680312008359898,4.98393132247764,6.23052017623142e-07,3.91421242673633e-05
