"","PortVict_resistant","PortVict_susceptible","Siaya_susceptible","Siaya_resistant"
"AFUN007931",3008.75302565416,944.468912668286,2451.97739254183,2818.32832603358
"AFUN007932",895.985196434192,466.180168432423,573.129494203934,779.10139510945
"AFUN007933",50.0607464370301,102.922894329236,36.9760964002538,48.1024140705227
"AFUN007934",1029.82106956176,500.992323867312,1180.15374344143,997.533668839529
"AFUN007935",380.053013766841,320.877258791148,325.851849527237,393.493518380178
"AFUN007936",72.5369999393702,80.2193146977871,63.9378333587722,79.6449806741442
"AFUN007937",210.459464612821,196.764356805893,117.861307275809,234.99212119698
"AFUN007939",1235.17229474223,1371.29620973953,1063.0627715073,1547.95145607272
"AFUN007940",18.38966195646,36.3257274103187,15.4067068334391,8.67420581599591
"AFUN007941",6.12988731882002,3.02714395085989,16.177042175111,9.46276998108644
"AFUN007942",2.04329577294,9.08143185257967,9.24402410006345,5.51994915563376
"AFUN007943",1670.39429437845,643.268089557727,1556.07739017735,1484.86632286548
"AFUN007944",6620.27830432562,13112.0740231496,7292.76467960839,8053.60581806965
"AFUN007948",228.849126569281,202.818644707613,210.301548276444,247.609147838429
"AFUN007949",36.7793239129201,60.5428790171978,43.9091144753014,40.2167724196174
"AFUN007950",37.8009717993901,16.6492917297294,30.0430783252062,52.833799061066
"AFUN007952",143.0307041058,81.732886673217,128.646002059216,121.438881423943
"AFUN007953",1351.64015379981,1138.20612552332,1130.08194623276,1091.3728044853
"AFUN007954",8.17318309176002,3.02714395085989,19.2583835417989,11.0398983112675
"AFUN007955",404.572563042121,532.777335351341,372.842305369226,431.344598304524
"AFUN007956",14.30307041058,6.05428790171978,34.665090375238,4.73138499054322
"AFUN007957",49.0390985505601,19.6764356805893,23.8803955918306,7.09707748581483
"AFUN007962",1841.00949141894,560.02163090908,698.694154896463,1126.85819191438
"AFUN007964",104.20808441994,37.8392993857486,98.6029237340102,83.5878014995969
"AFUN007965",376.988070107431,207.359360633902,387.478676860993,459.732908247783
"AFUN007966",367.793239129201,107.463610255526,212.612554301459,253.129096994062
"AFUN007967",110.33797173876,78.7057427223571,60.8564919920844,86.7420581599591
"AFUN007970",360.641703923911,420.773009169525,369.760964002538,425.82464914889
"AFUN007971",7605.1468668827,13340.6233914395,11644.3890247133,6228.07977588506
"AFUN007972",514.910534780881,576.670922638809,670.962082596272,500.738244832491
"AFUN007973",37.8009717993901,39.3528713611786,33.124419691894,37.8510799243458
"AFUN007974",1437.45857626329,2739.5652755282,1841.10146659597,2367.26962360179
"AFUN007975",199.221337861651,60.5428790171978,187.191488026285,169.541295494465
"AFUN007976",832.643027473052,699.270252648634,912.847379881266,964.413973905727
"AFUN007977",5728.3796994373,7128.92400427504,7274.27663140827,8589.82945033122
"AFUN007980",10.2164788647,13.6221477788695,47.7607911836612,18.9255399621729
"AFUN007981",69.4720562799602,56.002163090908,59.3158213087405,32.331130768712
"AFUN007982",14.30307041058,12.1085758034396,53.1531385753649,24.4454891178066
"AFUN007983",503.672408029711,628.132369803427,483.000259228315,541.743581417199
"AFUN007984",22.4762535023401,31.7850114840288,100.143594417354,21.2912324574445
"AFUN007985",29.6277887076301,81.732886673217,132.497678767576,20.502668292354
"AFUN007986",42.9092112317401,95.3550344520865,105.535941809058,23.6569249527161
"AFUN007989",52.1040422099701,143.789337665845,62.3971626754283,68.6050823628767
"AFUN007990",68.4504083934902,52.9750191400481,57.7751506253966,51.2566707308849
"AFUN007991",407.637506701531,3042.27967061419,1302.63706276727,394.282082545268
"AFUN007992",873.508942931852,1614.98129778375,2725.44643883537,1334.25056733319
"AFUN007994",889.855309115372,1587.73700222601,779.579365772018,1594.47674181307
"AFUN008000",17828.777266788,80631.006275104,73278.1493765447,66417.6053689156
"AFUN008001",1479.34613960856,2126.56862547907,780.34970111369,1528.23735194546
"AFUN008002",218.632647704581,266.38866767567,84.736887583915,182.946886301005
"AFUN008004",1352.66180168628,1593.79129012773,1123.91926349938,1093.73849698057
"AFUN008005",429.092112317401,2288.52082685008,701.005160921479,978.608128877356
"AFUN008006",1301.57940736278,3066.49682222107,3210.75770408871,3994.86606034866
"AFUN008007",499.585816483831,572.130206712519,630.904644829331,611.137227945166
"AFUN008008",20.4329577294001,10.5950038280096,20.0287188834708,9.46276998108644
"AFUN008009",630.356745951992,281.52438742997,561.574464078855,592.211687982993
"AFUN008015",688.590675480782,517.641615597041,528.450044386961,601.67445796408
"AFUN008016",337.143802535101,190.710068904173,298.119777227046,293.34586941368
"AFUN008017",44.9525070046801,24.2171516068791,37.7464317419258,18.1369757970823
"AFUN008018",773.387450057792,366.284418054047,882.033966214388,757.810162652006
"AFUN008024",793.820407787192,519.155187572471,579.29217693731,616.6571771008
"AFUN008025",967.500548487092,983.821784029464,889.737319631107,891.077506552307
"AFUN008026",2.04329577294,15.1357197542994,22.3397249084867,14.9827191367202
"AFUN008030",274.823281460431,326.931546692868,383.627000152633,446.327317441244
"AFUN008031",3385.74109576159,2333.92798611297,3231.55675831385,4367.85691043648
"AFUN008032",562.927985444971,1173.01828095821,851.990887889182,1196.25183844234
"AFUN008033",1534.51512547794,1583.19628629972,2307.92468364918,2079.44370334375
"AFUN008034",32.6927323670401,45.4071592628983,54.6938092587088,57.5651840516092
"AFUN008035",117.48950694405,164.979345321864,112.468959884105,109.610418947585
"AFUN008037",1317.9257735463,620.564509926277,1076.15847231572,1106.35552362202
"AFUN008038",313.645901146291,1198.74900454052,419.062425869543,1021.19059379225
"AFUN008039",4060.02870083179,5968.01429912027,3956.44231482716,5877.95728658486
"AFUN008040",2325.27058960573,5848.44211306131,3221.54239887211,3207.09045942321
"AFUN008041",788.712168354842,161.952201371004,606.253913895828,589.845995487722
"AFUN008042",38.8226196858601,796.138859076151,413.67007847784,246.820583673338
"AFUN008043",5.10823943235001,31.7850114840288,53.9234739170368,22.8683607876256
"AFUN008044",604.815548790242,242.171516068791,549.249098612103,758.598726817096
"AFUN008045",168.57190126755,48.4343032137582,140.971367525968,121.438881423943
"AFUN008046",419.897281339171,255.793663847661,258.062339460105,324.888436017301
"AFUN008048",239.065605433981,136.221477788695,165.62209845947,160.86708967847
"AFUN008049",880.660478137142,672.025957090896,885.885642922748,891.077506552307
"AFUN008050",2609.28870204439,2268.84439116949,2284.81462339902,2968.94408156587
"AFUN008052",332.035563102751,219.467936437342,419.832761211215,313.848537706034
"AFUN008056",241.108901206921,96.8686064275165,302.741789277078,152.192883862474
"AFUN008059",137.92246467345,77.1921707469272,117.861307275809,133.267343900301
"AFUN008060",673.265957183732,953.550344520865,865.086588697605,791.718421750899
"AFUN008061",9.19483097823002,107.463610255526,116.320636592465,54.410927391247
"AFUN008064",359.620056037441,275.47009952825,526.909373703617,391.916390049997
"AFUN008066",90.9266618958302,71.1378828452074,72.4115221171637,104.879033957041
"AFUN008067",184.91826745107,154.384341493854,139.430696842624,223.952222885712
"AFUN008068",2187.34812493228,3509.97341102204,3320.14532260612,3565.09859037432
"AFUN008069",166.52860549461,112.004326181816,142.512038209312,185.312578796276
"AFUN008070",185.93991533754,681.107388943475,541.545745195384,547.263530572833
"AFUN008071",1136.07244975464,281.52438742997,576.981170912294,755.444470156734
"AFUN008072",703.915393777832,467.693740407853,327.392520210581,578.806097176454
"AFUN008073",162.44201394873,317.850114840288,476.067241153268,162.444218008651
"AFUN008077",9002.76117557366,9170.73259913003,4629.71540344845,7881.69883007992
"AFUN008078",12.25977463764,6.05428790171978,3.08134136668782,11.0398983112675
"AFUN008080",2.04329577294,0,9.24402410006345,6.30851332072429
"AFUN008081",7.15153520529002,28.757867533169,10.7846947834074,13.4055908065391
"AFUN008082",287.083056098071,958.091060447155,667.880741229584,431.344598304524
"AFUN008083",2346.7251952216,538.83162325306,2301.7620009158,1764.80660147262
"AFUN008084",19.41130984293,7.56785987714972,16.947377516783,3.15425666036215
"AFUN008088",30.6494365941001,45.4071592628983,61.6268273337564,34.6968232639836
"AFUN008090",16.34636618352,0,4.62201205003173,4.73138499054322
"AFUN008092",435.221999636221,451.044448678124,617.808944020907,728.633288543656
"AFUN008093",87.8617182364202,27.244295557739,127.875666717544,70.1822106930578
"AFUN008095",33.7143802535101,18.1628637051593,17.717712858455,1.57712833018107
"AFUN008098",160.39871817579,116.545042108106,83.966552242243,144.307242211568
"AFUN008099",816.296661289532,1353.13334603437,736.440586638388,977.031000547175
"AFUN008101",177.76673224578,233.090084216211,97.0622530506663,154.558576357745
"AFUN008102",1166.72188634874,3579.59772189182,1861.90052082111,2321.53290202654
"AFUN008103",4632.15151725499,4141.13292477633,6224.30956070939,5557.8002355581
"AFUN008104",18.38966195646,57.5157350663379,54.6938092587088,27.5997457781688
"AFUN008105",3548.18310971032,1419.73051295329,3381.00181459821,3019.41218813167
"AFUN008106",49.0390985505601,51.4614471646181,57.0048152837246,54.410927391247
"AFUN008107",2431.52196979861,1150.31470132676,1827.23543044588,2047.11257257503
"AFUN008113",132.8142252411,414.718721267805,406.737060402792,181.369757970823
"AFUN008114",580.295999514961,927.819620938556,917.469391931298,902.905969028665
"AFUN008115",749.889548668982,587.265926466819,427.536114627935,840.609399986512
"AFUN008116",1858.37750548893,1510.54483147908,1643.12528378628,1928.82794781145
"AFUN008117",207.394520953411,93.8414624766566,139.430696842624,199.506733767906
"AFUN008118",546.581619261451,211.900076560192,332.784867602284,357.219566786013
"AFUN008120",230.892422342221,130.167189886975,79.3445401922113,159.289961348288
"AFUN008122",146.09564776521,251.252947921371,81.6555462172272,171.906987989737
"AFUN008127",237.022309661041,119.572186058966,248.818315360041,202.660990428268
"AFUN008128",214.546056158701,254.280091872231,310.445142693798,252.340532828972
"AFUN008129",18.38966195646,28.757867533169,30.8134136668782,44.1595932450701
"AFUN008130",1033.90766110764,1074.63610255526,800.378419997161,902.905969028665
"AFUN008131",95.0132534417102,46.9207312383283,62.3971626754283,62.2965690421524
"AFUN008132",617.075323427882,273.95652755282,326.622184868909,442.384496615791
"AFUN008133",103.18643653347,71.1378828452074,57.0048152837246,41.0053365847079
"AFUN008135",5396.34413633455,7142.54615205391,5625.75900023028,4904.08054269805
"AFUN008136",261.541858936321,482.829460162152,310.445142693798,253.917661159153
"AFUN008137",26.5628450482201,39.3528713611786,45.4497851586453,22.079796622535
"AFUN008138",786.668872581902,466.180168432423,788.053054530409,630.851332072429
"AFUN008139",443.395182727981,493.424463990162,508.42132550349,689.205080289129
"AFUN008140",706.980337437242,1204.80329244224,694.842478188103,850.072169967599
"AFUN008141",153.2471829705,101.409322353806,100.143594417354,201.872426263177
"AFUN008142",493.455929165011,4678.45097605396,1593.0534865776,2261.60202547966
"AFUN008143",48.0174506640901,52.9750191400481,53.1531385753649,44.1595932450701
"AFUN008145",275.844929346901,116.545042108106,200.287188834708,173.484116319918
"AFUN008146",1244.36712572046,543.37233917935,737.21092198006,1225.42871255069
"AFUN008147",669.179365637852,426.827297071244,608.564919920844,651.354000364783
"AFUN008148",596.642365698482,249.739375945941,135.579020134264,379.299363408548
"AFUN008149",332.035563102751,314.822970889429,337.406879652316,408.476237516898
"AFUN008150",205.351225180471,163.465773346434,95.5215823673224,145.884370541749
"AFUN008151",152.22553508403,102.922894329236,161.000086409438,201.872426263177
"AFUN008152",1030.84271744823,1631.63058951348,1425.12038209312,1283.78246076739
"AFUN008153",45.9741548911501,124.112901985255,58.5454859670685,43.3710290799795
"AFUN008154",185.93991533754,171.033633223584,86.2775582672589,128.535958909758
"AFUN008155",108.29467596582,196.764356805893,85.5072229255869,82.0106731694158
"AFUN008158",48.0174506640901,301.200823110559,93.2105763423065,156.135704687926
"AFUN008159",30.6494365941001,99.8957503783764,64.7081687004442,87.5306223250496
"AFUN008164",12.25977463764,28.757867533169,9.24402410006345,7.88564165090537
"AFUN008167",1268.88667499574,2075.10717831445,1984.38384014695,1594.47674181307
"AFUN008168",1100.31477372819,741.650267960673,803.459761363848,1033.80762043369
"AFUN008169",35.7576760264501,71.1378828452074,26.1914016168465,31.5425666036215
"AFUN008170",921.526393595942,1071.6089586044,449.875839536421,694.725029444763
"AFUN008171",298.321182849241,208.872932609332,135.579020134264,164.021346338832
"AFUN008172",292.191295530421,410.178005341515,384.397335494305,474.715627384503
"AFUN008173",163.4636618352,108.977182230956,139.430696842624,161.65565384356
"AFUN008174",34.7360281399801,16.6492917297294,23.8803955918306,20.502668292354
"AFUN008175",35.7576760264501,24.2171516068791,33.894755033566,31.5425666036215
"AFUN008176",476.087915095021,600.888074245688,250.358986043385,514.932399804121
"AFUN008177",2019.7978715512,1881.36996545942,1160.12502455796,1895.70825287765
"AFUN008178",540.451731942631,513.100899670751,361.287275244147,604.040150459351
"AFUN008179",1830.79301255424,2509.50233526285,1153.19200648292,1620.49935926105
"AFUN008180",229.870774455751,214.927220511052,145.593379575999,171.906987989737
"AFUN008181",222.719239250461,171.033633223584,76.2631988255235,113.553239773037
"AFUN008184",1356.74839323216,2187.11150449627,872.019606772652,1503.00329866256
"AFUN008185",793.820407787192,569.103062761659,446.024162828062,602.46302212917
"AFUN008186",502.650760143241,413.205149292375,252.669992068401,336.716898493659
"AFUN008187",1324.05566086512,1035.28323119408,741.06259868842,1029.86479960824
"AFUN008188",265.628450482201,237.630800142501,200.287188834708,246.032019508248
"AFUN008189",1359.81333689157,2397.49800908103,1435.90507687652,1509.31181198329
"AFUN008190",407.637506701531,684.134532894335,284.253741076951,394.282082545268
"AFUN008191",2329.35718115161,1216.91186824568,1717.84781192846,2127.54611741427
"AFUN008192",9.19483097823002,4.54071592628983,8.4736887583915,7.88564165090537
"AFUN008193",27.5844929346901,22.7035796314492,19.2583835417989,33.1196949338025
"AFUN008194",587.447534720251,222.495080388202,529.990715070305,540.955017252108
"AFUN008195",345.316985626861,180.115065076163,265.765692876824,341.448283484202
"AFUN008196",270.736689914551,211.900076560192,213.382889643131,291.768741083499
"AFUN008197",1303.62270313572,8603.14310834381,2602.19278416786,4128.92196841405
"AFUN008200",216.589351931641,198.277928781323,171.014445851174,159.289961348288
"AFUN008201",205.351225180471,1421.24408492872,348.961909777395,557.51486471901
"AFUN008204",10.2164788647,0,46.2201205003173,1.57712833018107
"AFUN008206",314.667549032761,122.599330009826,167.933104484486,191.621092117
"AFUN008207",56.1906337558501,57.5157350663379,70.1005160921479,26.8111816130783
"AFUN008208",1973.82371666004,1720.93133606385,2219.3361193569,1784.52070559988
"AFUN008209",828.556435927172,593.320214368538,955.986159014895,887.134685726854
"AFUN008210",7.15153520529002,13.6221477788695,15.4067068334391,4.73138499054322
"AFUN008211",190.02650688342,78.7057427223571,141.74170286764,132.47877973521
"AFUN008212",1217.80428067224,4180.48579613751,3557.40860784109,1528.23735194546
"AFUN008213",1654.04792819493,16246.681584265,3682.20293319194,5337.79083349784
"AFUN008214",166.52860549461,254.280091872231,170.244110509502,133.267343900301
"AFUN008215",2434.58691345802,1655.84774112036,2223.95813140693,3325.37508418679
"AFUN008216",686.547379707842,266.38866767567,588.536201037373,487.332654025952
"AFUN008217",1181.02495675932,446.503732751834,876.641618822684,1143.41803938128
"AFUN008218",15.32471829705,16.6492917297294,17.717712858455,5.51994915563376
"AFUN008219",2306.88092764927,1640.71202136606,2336.42709129104,2004.53010766014
"AFUN008220",418.875633452701,187.682924953313,408.277731086136,298.865818569313
"AFUN008221",53.1256900964401,152.870769518424,77.0335341671954,44.9481574101606
"AFUN008225",5.10823943235001,4.54071592628983,7.70335341671954,11.8284624763581
"AFUN008228",3042.46740590767,4660.2881123488,3204.59502135533,2958.69274741969
"AFUN008231",59.2555774152601,86.2736025995069,50.842132550349,53.6223632261565
"AFUN008232",367.793239129201,276.98367150368,271.158040268528,372.202285922733
"AFUN008236",441.351886955041,1285.02260714002,1308.02941015898,1030.65336377333
"AFUN008237",153.2471829705,1074.63610255526,1226.37386394175,165.598474669013
"AFUN008238",0,36.3257274103187,27.7320723001904,2.36569249527161
"AFUN008239",38.8226196858601,245.198660019651,108.617283175746,83.5878014995969
"AFUN008245",41.8875633452701,10.5950038280096,24.6507309335025,14.1941549716297
"AFUN008259",682.460788161962,360.230130152327,750.306622788484,666.336719501504
"AFUN008260",229.870774455751,470.720884358713,294.268100518687,264.95755947042
"AFUN008262",331.013915216281,272.44295557739,311.985813377142,327.254128512573
"AFUN008263",12.25977463764,13.6221477788695,36.2057610585819,17.3484116319918
"AFUN008264",263.585154709261,242.171516068791,230.330267159914,188.466835456638
"AFUN008266",314.667549032761,59.0293070417679,191.813500076317,223.952222885712
"AFUN008267",160.39871817579,134.707905813265,83.966552242243,113.553239773037
"AFUN008268",308.537661713941,169.520061248154,174.095787217862,208.180939583902
"AFUN008269",833.664675359522,720.460260304654,671.732417937944,588.268867157541
"AFUN008272",161.42036606226,183.142209027023,124.023990009185,205.81524708863
"AFUN008273",198.19968997518,160.438629395574,254.980998093417,230.260736206437
"AFUN008274",28.6061408211601,71.1378828452074,43.1387791336294,37.0625157592552
"AFUN008275",445.438478500921,675.053101041755,532.301721095321,555.937736388829
"AFUN008276",434.200351749751,228.549368289922,429.076785311279,348.545360970017
"AFUN008279",189.00485899695,204.332216683043,197.976182809692,142.730113881387
"AFUN008282",2097.44311092292,1943.42641645205,1670.85735608647,1437.55247296005
"AFUN008286",85.8184224634802,48.4343032137582,33.894755033566,14.9827191367202
"AFUN008287",1075.79522445291,1251.72402368056,1244.86191214188,1188.36619679144
"AFUN008288",24.5195492752801,169.520061248154,185.650817342941,26.0226174479877
"AFUN008289",1136.07244975464,8268.64370177379,4206.03096552887,3003.64090482986
"AFUN008290",195.13474631577,133.194333837835,84.736887583915,88.3191864901401
"AFUN008291",967.500548487092,1047.39180699752,623.201291412611,1055.88741705623
"AFUN008292",1063.53544981527,1064.04109872725,1613.85254080274,1152.09224519727
"AFUN008293",1684.69736478903,3048.33395851591,2319.47971377425,1879.14840541075
"AFUN008294",992.020097762373,737.109552034383,1036.87136989045,1040.11613375442
"AFUN008295",45.9741548911501,102.922894329236,41.5981084502855,48.8909782356133
"AFUN008296",294.234591303361,516.128043621611,329.703526235596,314.637101871124
"AFUN008297",78.6668872581902,228.549368289922,92.4402410006345,88.3191864901401
"AFUN008298",154.26883085697,186.169352977883,228.019261134898,168.752731329375
"AFUN008299",277.888225119841,411.691577316945,284.253741076951,317.002794366396
"AFUN008300",194.1130984293,192.223640879603,244.19630331001,199.506733767906
"AFUN008303",78.6668872581902,65.0835949434876,80.8852108755552,96.993392306136
"AFUN008304",130.77092946816,143.789337665845,81.6555462172272,144.307242211568
"AFUN008305",31.6710844805701,4.54071592628983,3.08134136668782,1.57712833018107
"AFUN008306",304.451070168061,281.52438742997,211.842218959787,327.254128512573
"AFUN008307",2386.56946279393,1160.90970515477,1986.69484617197,2378.30952191306
"AFUN008308",193.091450542831,160.438629395574,148.674720942687,193.986784612272
"AFUN008309",10.2164788647,7.56785987714972,16.177042175111,7.09707748581483
"AFUN008310",30.6494365941001,19.6764356805893,23.1100602501586,13.4055908065391
"AFUN008311",294.234591303361,242.171516068791,193.354170759661,241.300634517704
"AFUN008316",65.3854647340802,86.2736025995069,103.995271125714,59.9308765468808
"AFUN008320",58.2339295287901,9.08143185257967,29.2727429835343,59.9308765468808
"AFUN008322",2037.16588562119,1239.61544787712,1359.641878051,1942.23353861799
"AFUN008323",1026.75612590235,1094.31253823585,522.287361653585,977.031000547175
"AFUN008327",934.807816120052,579.698066589669,617.808944020907,810.643961713072
"AFUN008330",55.1689858693801,40.8664433366085,52.3828032336929,43.3710290799795
"AFUN008331",1387.39782982626,1118.52968984273,952.134482306536,1692.25869828429
"AFUN008332",59.2555774152601,62.0564509926277,67.01917472546,37.0625157592552
"AFUN008333",51.0823943235001,72.6514548206374,39.2871024252697,36.2739515941647
"AFUN008334",54.1473379829101,146.816481616705,87.8182289506028,76.4907240137821
"AFUN008335",3707.56017999964,3270.82903890411,6356.0369041353,4190.42997329111
"AFUN008336",79.6885351446602,136.221477788695,150.985726967703,130.113087239939
"AFUN008337",162.44201394873,584.238782515959,626.282632779299,227.106479546075
"AFUN008338",1.02164788647,30.2714395085989,53.1531385753649,3.94282082545268
"AFUN008339",5074.5250520965,3272.34261087954,3930.25091321031,9304.26858390325
"AFUN008340",1167.74353423521,5518.48342241758,2312.54669569921,3267.02133597009
"AFUN008342",49.0390985505601,39.3528713611786,23.8803955918306,26.8111816130783
"AFUN008343",69.4720562799602,130.167189886975,79.3445401922113,42.582464914889
"AFUN008344",28.6061408211601,22.7035796314492,33.894755033566,33.1196949338025
"AFUN008346",11.23812675117,13.6221477788695,20.7990542251428,11.8284624763581
"AFUN008347",179.81002801872,27.244295557739,258.832674801777,174.272680485009
"AFUN008349",14.30307041058,48.4343032137582,30.8134136668782,62.2965690421524
"AFUN008350",7.15153520529002,89.3007465503668,26.9617369585184,27.5997457781688
"AFUN008351",28.6061408211601,174.060777174444,72.4115221171637,59.9308765468808
"AFUN008354",37631.3782502361,49569.4821953307,42910.7598724945,44881.1294561279
"AFUN008357",148.13894353815,63.5700229680577,127.875666717544,86.7420581599591
"AFUN008362",933.786168233582,2053.91717065844,1286.46002059216,2709.50647125108
"AFUN008363",747.846252896042,1045.87823502209,872.019606772652,1479.34637370985
"AFUN008365",694.720562799602,1005.01179168548,1583.03912713587,821.683860024339
"AFUN008366",31.6710844805701,37.8392993857486,33.894755033566,11.8284624763581
"AFUN008367",67.4287605070202,48.4343032137582,76.2631988255235,33.1196949338025
"AFUN008368",19.41130984293,52.9750191400481,110.157953859089,18.9255399621729
"AFUN008370",150.18223931109,184.655781002453,124.023990009185,151.404319697383
"AFUN008373",9.19483097823002,43.8935872874684,143.282373550984,12.6170266414486
"AFUN008374",379.031365880371,690.188820796055,1362.72321941769,492.852603181586
"AFUN008375",60.2772253017302,15.1357197542994,90.1292349756187,39.4282082545268
"AFUN008376",4424.75699630158,4953.92107558221,3577.43732672456,5607.47977795881
"AFUN008378",907.223323185362,594.833786343968,707.167843654854,789.352729255627
"AFUN008380",1341.42367493511,1018.63393946435,1100.80920324922,1308.2279498852
"AFUN008382",2197.56460379698,2807.67601442255,1603.83818136101,2513.94255830863
"AFUN008383",1715.34680138313,1024.68822736607,1607.68985806937,1454.90088459204
"AFUN008386",136.90081678698,93.8414624766566,80.1148755338833,74.1250315185105
"AFUN008390",185.93991533754,77.1921707469272,85.5072229255869,139.575857221025
"AFUN008393",11.23812675117,22.7035796314492,11.5550301250793,14.1941549716297
"AFUN008394",481.196154527371,261.84795174938,250.358986043385,410.053365847079
"AFUN008395",509.802295348531,304.227967061419,467.593552394876,539.377888921927
"AFUN008398",17.36801406999,27.244295557739,18.4880482001269,26.0226174479877
"AFUN008399",251.325380071621,270.92938360196,237.263285234962,280.728842772231
"AFUN008403",4.08659154588001,34.8121554348887,17.717712858455,13.4055908065391
"AFUN008406",1100.31477372819,1023.17465539064,1308.79974550065,1677.27597914757
"AFUN008407",644.659816362572,2046.34931078129,916.699056589626,1308.2279498852
