"","Teso_resistant","Teso_resistant.1","teso1_susceptible","siaya_unexposed"
"AFUN009419",1314.49595071451,1314.49595071451,854.182708360532,1466.81679108905
"AFUN009420",178.72022004843,178.72022004843,182.947126074201,157.722235600973
"AFUN009421",26.7789254795693,26.7789254795693,56.6878418821469,42.8103210916926
"AFUN009422",7453.85569218273,7453.85569218273,11888.9864747375,8176.77132851329
"AFUN009423",443.598722074605,443.598722074605,386.50801283282,394.305589002432
"AFUN009430",183.37742447966,183.37742447966,547.553018179828,360.507967087938
"AFUN009434",59.9615070520791,59.9615070520791,36.0740811977298,45.0634958859922
"AFUN009435",13.3894627397847,13.3894627397847,21.9021207271931,18.0253983543969
"AFUN009442",88.4868841933595,88.4868841933595,122.394204063726,135.190487657977
"AFUN009443",287.000223074515,287.000223074515,155.891565175904,331.216694762043
"AFUN009444",13.9716132936883,13.9716132936883,16.7486805560889,15.7722235600973
"AFUN009445",36.0933343420282,36.0933343420282,38.650801283282,40.557146297393
"AFUN009446",239.263877654413,239.263877654413,235.76988782802,209.545255869864
"AFUN009447",5377.90681696221,5377.90681696221,5192.09097238755,9048.74997390724
"AFUN009448",84.9939808699374,84.9939808699374,38.650801283282,103.646040537782
"AFUN009449",551.296574546786,551.296574546786,275.709049154078,522.73655227751
"AFUN009450",97.8012930558184,97.8012930558184,86.3201228659964,117.16508930358
"AFUN009451",710.223675762491,710.223675762491,525.650897452635,948.586588400136
"AFUN009452",296.896782490877,296.896782490877,95.3386431654289,340.229393939241
"AFUN009453",137.387530721269,137.387530721269,81.1666826948921,128.430963275078
"AFUN009454",224.127963252917,224.127963252917,136.566164534263,457.394483242821
"AFUN009455",227.620866576339,227.620866576339,135.277804491487,342.482568733541
"AFUN009456",96.0548413941074,96.0548413941074,81.1666826948921,130.684138069377
"AFUN009462",554.789477870208,554.789477870208,423.870454073326,286.153198876051
"AFUN009463",767.274430045052,767.274430045052,1142.77535794237,664.686564318385
"AFUN009464",125.744519643195,125.744519643195,81.1666826948921,78.8611178004864
"AFUN009466",86.7404325316485,86.7404325316485,56.6878418821469,103.646040537782
"AFUN009467",95.4726908402037,95.4726908402037,135.277804491487,110.405564920681
"AFUN009468",76.2617225613822,76.2617225613822,69.5714423099076,132.937312863677
"AFUN009469",78.5903247769969,78.5903247769969,79.8783226521161,292.912723258949
"AFUN009476",365.590547851512,365.590547851512,117.240763892622,148.709536423774
"AFUN009479",3026.60072974524,3026.60072974524,2215.97927357483,1644.81759983872
"AFUN009480",159.509251769609,159.509251769609,109.510603635966,132.937312863677
"AFUN009481",97.8012930558184,97.8012930558184,112.087323721518,96.8865161548833
"AFUN009482",262.54989981056,262.54989981056,342.703771378433,401.065113385331
"AFUN009494",513.456788543047,513.456788543047,2579.29680563768,1721.4255428449
"AFUN009497",420.312699918458,420.312699918458,208.714326929723,310.938121613346
"AFUN009498",399.937430531829,399.937430531829,1436.52144769531,434.862735299825
"AFUN009499",169.405811185971,169.405811185971,87.6084829087725,211.798430664163
"AFUN009503",15.7180649553994,15.7180649553994,7.7301602566564,13.5190487657977
"AFUN009507",16.8823660632067,16.8823660632067,25.7672008555213,15.7722235600973
"AFUN009511",113.519358011218,113.519358011218,100.492083336533,150.962711218074
"AFUN009512",182.795273925756,182.795273925756,383.931292747268,150.962711218074
"AFUN009513",16975.5101518313,16975.5101518313,6074.61760168915,14731.2568051309
"AFUN009514",1550.84907559941,1550.84907559941,628.71970087472,1137.8532711213
"AFUN009515",752.72066619746,752.72066619746,358.164091891746,926.05484045714
"AFUN009516",11.0608605241699,11.0608605241699,61.8412820532512,6.75952438289883
"AFUN009519",427.298506565302,427.298506565302,2438.86556097509,549.774649809105
"AFUN009521",698.580664684417,698.580664684417,966.270032082049,637.64846678679
"AFUN009522",33.7647321264135,33.7647321264135,48.9576816254905,20.2785731486965
"AFUN009523",505.888831342299,505.888831342299,282.150849367958,238.836528195759
"AFUN009525",509.963885219625,509.963885219625,663.505422029674,407.82463776823
"AFUN009529",115.265809672929,115.265809672929,150.7381250048,171.24128436677
"AFUN009531",459.898937583908,459.898937583908,146.873044876472,662.433389524086
"AFUN009532",483.767110293959,483.767110293959,336.261971164553,369.520666265136
"AFUN009533",2989.3430942954,2989.3430942954,1208.48172012395,2895.329610675
"AFUN009534",239.846028208317,239.846028208317,213.867767100827,241.089702990058
"AFUN009535",1600.33187268122,1600.33187268122,5555.4085044504,4585.21070639971
"AFUN009536",2400.78888429878,2400.78888429878,1766.34161864599,1421.75329520305
"AFUN009537",52.3935498513313,52.3935498513313,51.5344017110426,60.8357194460895
"AFUN009538",354.529687327342,354.529687327342,105.645523507637,252.355576961556
"AFUN009539",609.511629937154,609.511629937154,483.135016041025,648.914340758288
"AFUN009540",251.48903928639,251.48903928639,127.547644234831,313.191296407646
"AFUN009541",3134.29858221742,3134.29858221742,4687.05383561933,3607.33284567368
"AFUN009542",30.2718288029914,30.2718288029914,74.7248824810118,42.8103210916926
"AFUN009543",45.4077432044871,45.4077432044871,82.4550427376682,69.8484186232879
"AFUN009544",122.251616319773,122.251616319773,470.251415613264,74.3547682118871
"AFUN009546",650.844319264315,650.844319264315,990.748872894795,662.433389524086
"AFUN009547",3225.6962191803,3225.6962191803,4175.57489863723,4499.59006421632
"AFUN009548",423.223452687976,423.223452687976,278.28576923963,385.292889825233
"AFUN009549",528.592702944542,528.592702944542,609.394300233079,394.305589002432
"AFUN009550",839.461098729108,839.461098729108,1607.87333338453,583.572271723599
"AFUN009552",448.255926505834,448.255926505834,385.219652790044,297.419072847549
"AFUN009553",906.990562981935,906.990562981935,416.140293816669,299.672247641848
"AFUN009554",37.2576354498356,37.2576354498356,54.1111217965948,54.0761950631907
"AFUN009555",1051.94605090395,1051.94605090395,329.820170950673,766.079430061868
"AFUN009558",414.491194379421,414.491194379421,758.844065195103,328.963519967743
"AFUN009564",138.551831829076,138.551831829076,136.566164534263,114.91191450928
"AFUN009571",12.807312185881,12.807312185881,14.1719604705367,4.50634958859922
"AFUN009573",108.280003026085,108.280003026085,173.928605774769,114.91191450928
"AFUN009574",211.90280162094,211.90280162094,148.161404919248,144.203186835175
"AFUN009575",13.3894627397847,13.3894627397847,18.0370405988649,11.2658739714981
"AFUN009576",22.7038716022436,22.7038716022436,21.9021207271931,4.50634958859922
"AFUN009577",743.988407888904,743.988407888904,3012.18578001044,1426.25964479165
"AFUN009578",507.63528300401,507.63528300401,355.587371806194,651.167515552587
"AFUN009580",135.058928505654,135.058928505654,68.2830822671315,123.924613686479
"AFUN009581",47.1541948661982,47.1541948661982,182.947126074201,65.3420690346887
"AFUN009582",1274.32756249516,1274.32756249516,377.489492533387,655.673865141187
"AFUN009583",1724.3299406627,1724.3299406627,1859.10354172586,1356.41122616837
"AFUN009584",1624.78219594517,1624.78219594517,2203.09567314707,1660.58982339881
"AFUN009585",249.160437070775,249.160437070775,114.66404380707,202.785731486965
"AFUN009587",16.8823660632067,16.8823660632067,3.8650801283282,2.25317479429961
"AFUN009588",377.815709483489,377.815709483489,191.965646373634,322.203995584844
"AFUN009589",178.138069494526,178.138069494526,52.8227617538187,148.709536423774
"AFUN009592",140.298283490787,140.298283490787,199.69580663029,180.253983543969
"AFUN009594",27.361076033473,27.361076033473,46.3809615399384,15.7722235600973
"AFUN009595",39.0040871115466,39.0040871115466,47.6693215827144,0
"AFUN009596",202.006242204577,202.006242204577,660.928701944122,135.190487657977
"AFUN009598",645.022813725279,645.022813725279,215.156127143603,563.293698574903
"AFUN009599",5562.44854254967,5562.44854254967,1475.1722489786,6034.00209913436
"AFUN009600",323.675707970447,323.675707970447,230.616447656916,265.874625727354
"AFUN009601",217.142156606073,217.142156606073,103.068803422085,227.570654224261
"AFUN009602",359.186891758571,359.186891758571,117.240763892622,189.266682721167
"AFUN009603",1810.48822264045,1810.48822264045,763.997505366207,2115.73113184733
"AFUN009604",618.243888245709,618.243888245709,324.666730779569,392.052414208132
"AFUN009606",300.389685814299,300.389685814299,260.248728640765,87.8738169776848
"AFUN009607",958.801962279363,958.801962279363,840.010747889995,820.155625125058
"AFUN009608",12.807312185881,12.807312185881,51.5344017110426,83.3674673890856
"AFUN009609",844.700453714241,844.700453714241,479.269935912696,549.774649809105
"AFUN009610",366.754848959319,366.754848959319,798.783226521161,331.216694762043
"AFUN009614",92.5619380706853,92.5619380706853,51.5344017110426,105.899215332082
"AFUN009615",39.0040871115466,39.0040871115466,27.0555608982974,99.1396909491829
"AFUN009616",10379.1622255487,10379.1622255487,7904.08886243116,12777.7542584731
"AFUN009622",375.487107267874,375.487107267874,441.907494672191,522.73655227751
"AFUN009623",178.72022004843,178.72022004843,185.523846159753,175.74763395537
"AFUN009625",137.387530721269,137.387530721269,42.5158814116102,193.773032309767
"AFUN009627",535.578509591386,535.578509591386,113.375683764294,522.73655227751
"AFUN009628",319.018503539217,319.018503539217,100.492083336533,416.837336945428
"AFUN009631",3697.82031839618,3697.82031839618,1096.39439640243,3233.30582981994
"AFUN009632",168.241510078164,168.241510078164,316.936570522912,265.874625727354
"AFUN009633",964.623467818399,964.623467818399,1772.78341885987,1414.99377082016
"AFUN009636",256.728394271523,256.728394271523,306.629690180704,236.583353401459
"AFUN009637",396.444527208407,396.444527208407,532.092697666515,410.077812562529
"AFUN009638",199.677639988963,199.677639988963,106.933883550413,292.912723258949
"AFUN009639",205.499145527999,205.499145527999,238.346607913572,288.40637367035
"AFUN009640",137.969681275172,137.969681275172,85.0317628232203,130.684138069377
"AFUN009641",169.405811185971,169.405811185971,170.063525646441,144.203186835175
"AFUN009642",338.811622371942,338.811622371942,372.336052362283,306.431772024747
"AFUN009643",372.576354498356,372.576354498356,360.740811977298,446.128609271323
"AFUN009644",211.320651067036,211.320651067036,306.629690180704,229.82382901856
"AFUN009646",2547.49082388251,2547.49082388251,1591.12465282844,1743.9572907879
"AFUN009647",24.4503232639546,24.4503232639546,95.3386431654289,11.2658739714981
"AFUN009650",285.835921966707,285.835921966707,92.7619230798767,216.304780252763
"AFUN009651",220.635059929495,220.635059929495,161.045005347008,157.722235600973
"AFUN009652",357.44044009686,357.44044009686,118.529123935398,178.000808749669
"AFUN009653",2284.94092407195,2284.94092407195,4225.8209403055,3143.17883804796
"AFUN009654",461.063238691715,461.063238691715,229.32808761414,543.015125426206
"AFUN009655",764.363677275533,764.363677275533,1732.84425753381,732.281808147373
"AFUN009656",12033.634099743,12033.634099743,21846.7212453537,21265.4637085997
"AFUN009659",90.8154864089742,90.8154864089742,18.0370405988649,117.16508930358
"AFUN009660",30.2718288029914,30.2718288029914,28.3439209410734,24.7849227372957
"AFUN009661",41.3326893271614,41.3326893271614,46.3809615399384,18.0253983543969
"AFUN009662",13.9716132936883,13.9716132936883,14.1719604705367,29.2912723258949
"AFUN009663",218.30645771388,218.30645771388,274.420689111302,207.292081075564
"AFUN009664",321.929256308736,321.929256308736,133.989444448711,310.938121613346
"AFUN009665",469.213346446367,469.213346446367,341.415411335657,396.558763796731
"AFUN009667",441.27011985899,441.27011985899,144.296324790919,509.217503511712
"AFUN009670",13.9716132936883,13.9716132936883,27.0555608982974,4.50634958859922
"AFUN009672",1816.89187873339,1816.89187873339,2681.07724901699,1487.09536423774
"AFUN009673",105.369250256566,105.369250256566,25.7672008555213,164.481759983872
"AFUN009675",208.409898297518,208.409898297518,101.780443379309,211.798430664163
"AFUN009676",72.1866686840564,72.1866686840564,394.238173089476,468.660357214319
"AFUN009677",36.6754848959319,36.6754848959319,136.566164534263,45.0634958859922
"AFUN009679",53.5578509591387,53.5578509591387,77.301602566564,121.671438892179
"AFUN009680",13.9716132936883,13.9716132936883,56.6878418821469,11.2658739714981
"AFUN009681",869.732927532099,869.732927532099,806.513386777817,1845.35015653138
"AFUN009684",101.876346933144,101.876346933144,206.137606844171,117.16508930358
"AFUN009685",620.572490461324,620.572490461324,622.27790066084,790.864352799163
"AFUN009688",40.168388219354,40.168388219354,158.468285261456,65.3420690346887
"AFUN009691",75.0974214535749,75.0974214535749,68.2830822671315,45.0634958859922
"AFUN009692",40.7505387732577,40.7505387732577,30.9206410266256,74.3547682118871
"AFUN009702",426.716356011398,426.716356011398,657.063621815794,583.572271723599
"AFUN009703",9778.96500447403,9778.96500447403,4594.29191253945,10091.969903668
"AFUN009704",102.458497487048,102.458497487048,542.399578008724,351.495267910739
"AFUN009705",124.580218535388,124.580218535388,551.418098308156,182.507158338268
"AFUN009709",113.519358011218,113.519358011218,56.6878418821469,123.924613686479
"AFUN009716",69.275915914538,69.275915914538,140.431244662591,171.24128436677
"AFUN009717",706.730772439069,706.730772439069,2360.27559836575,1011.67548264053
"AFUN009718",1154.404548391,1154.404548391,881.238269258829,637.64846678679
"AFUN009719",907.572713535839,907.572713535839,640.314941259705,700.737361027179
"AFUN009720",156.016348446186,156.016348446186,367.182612191179,254.608751755856
"AFUN009723",23.8681727100509,23.8681727100509,48.9576816254905,137.443662452276
"AFUN009731",1202.1408938111,1202.1408938111,931.484310927096,820.155625125058
"AFUN009732",40.7505387732577,40.7505387732577,0,83.3674673890856
"AFUN009733",164.166456200838,164.166456200838,264.113808769094,144.203186835175
"AFUN009736",78.0081742230932,78.0081742230932,434.177334415534,132.937312863677
"AFUN009738",9.3144088624589,9.3144088624589,57.976201924923,13.5190487657977
"AFUN009739",12.807312185881,12.807312185881,118.529123935398,20.2785731486965
"AFUN009744",743.406257335001,743.406257335001,1445.53996799475,718.762759381576
"AFUN009745",528.592702944542,528.592702944542,213.867767100827,403.31828817963
"AFUN009746",53.5578509591387,53.5578509591387,83.7434027804443,99.1396909491829
"AFUN009747",388.876570007659,388.876570007659,838.722387847219,673.699263495584
"AFUN009748",529.174853498446,529.174853498446,1424.92620731033,876.484994982549
"AFUN009749",4353.90399264563,4353.90399264563,1991.8046261318,3055.30502107027
"AFUN009750",330.079364063387,330.079364063387,210.002686972499,173.49445916107
"AFUN009751",270.700007565212,270.700007565212,666.082142115226,229.82382901856
"AFUN009752",130.983874628328,130.983874628328,64.4180021388033,270.380975315953
"AFUN009753",9.3144088624589,9.3144088624589,24.4788408127453,2.25317479429961
"AFUN009754",71.0223675762491,71.0223675762491,81.1666826948921,90.1269917719844
"AFUN009755",32.0182804647025,32.0182804647025,25.7672008555213,24.7849227372957
"AFUN009756",1197.48368937987,1197.48368937987,604.240860061975,1081.52390126381
"AFUN009760",1593.34606603437,1593.34606603437,937.926111140976,1306.84138069377
"AFUN009761",671.219588650944,671.219588650944,2851.14077466343,1158.13184427
"AFUN009762",710.805826316394,710.805826316394,1342.47116457266,664.686564318385
"AFUN009763",20.3752693866288,20.3752693866288,101.780443379309,108.152390126381
"AFUN009764",258.474845933234,258.474845933234,131.412724363159,290.65954846465
"AFUN009766",144.955487922017,144.955487922017,161.045005347008,121.671438892179
"AFUN009767",537.907111807001,537.907111807001,306.629690180704,443.875434477023
"AFUN009771",30.8539793568951,30.8539793568951,23.1904807699692,63.0888942403891
"AFUN009772",4535.53496546358,4535.53496546358,359.452451934522,2940.39310656099
"AFUN009773",113.519358011218,113.519358011218,27.0555608982974,63.0888942403891
"AFUN009776",687.519804160247,687.519804160247,1491.92092953468,635.39529199249
"AFUN009777",1232.41272261409,1232.41272261409,1047.43671477694,1182.9167670073
"AFUN009778",13.3894627397847,13.3894627397847,65.7063621815794,4.50634958859922
"AFUN009779",548.385821777268,548.385821777268,269.267248940198,362.761141882237
"AFUN009780",1168.37616168469,1168.37616168469,1178.8494391401,802.130226770661
"AFUN009783",475.617002539307,475.617002539307,199.69580663029,725.522283764475
"AFUN009784",26.1967749256656,26.1967749256656,33.4973611121777,6.75952438289883
"AFUN009790",18.0466671710141,18.0466671710141,27.0555608982974,51.823020268891
"AFUN009797",611.258081598865,611.258081598865,913.447270328231,527.242901866109
"AFUN009798",154.852047338379,154.852047338379,492.153536340457,254.608751755856
"AFUN009801",256.14624371762,256.14624371762,189.388926288082,531.749251454708
"AFUN009807",41.914839881065,41.914839881065,110.798963678742,40.557146297393
"AFUN009808",1658.54692807159,1658.54692807159,1915.79138360801,1455.55091711755
"AFUN009811",3017.28632088278,3017.28632088278,1895.17762292359,2415.40337948918
"AFUN009812",68.6937653606344,68.6937653606344,37.3624412405059,18.0253983543969
"AFUN009815",487.260013617381,487.260013617381,819.396987205578,660.180214729786
"AFUN009817",437.195065981664,437.195065981664,230.616447656916,335.723044350642
"AFUN009818",175.227316725008,175.227316725008,28.3439209410734,110.405564920681
"AFUN009819",805.114216048791,805.114216048791,555.283178436484,777.345304033366
"AFUN009820",643.276362063567,643.276362063567,1557.62729171626,1552.43743327243
"AFUN009821",181.048822264045,181.048822264045,132.701084405935,209.545255869864
"AFUN009822",79.7546258848043,79.7546258848043,59.264561967699,83.3674673890856
"AFUN009823",5224.80122128554,5224.80122128554,2021.43690711565,2586.64466385595
"AFUN009824",580.986252795874,580.986252795874,278.28576923963,401.065113385331
"AFUN009825",143.791186814209,143.791186814209,30.9206410266256,196.026207104066
"AFUN009826",682.280449175114,682.280449175114,615.836100446959,567.800048163502
"AFUN009827",273.61076033473,273.61076033473,68.2830822671315,112.658739714981
"AFUN009830",504.142379680588,504.142379680588,584.915459420334,860.712771422451
"AFUN009831",1104.92175130919,1104.92175130919,946.944631440408,959.852462371634
"AFUN009832",87.9047336394558,87.9047336394558,401.968333346133,157.722235600973
"AFUN009833",278.850115319863,278.850115319863,1490.63256949191,705.243710615778
"AFUN009834",52.3935498513313,52.3935498513313,90.1852029943246,47.3166706802918
"AFUN009835",2185.39317935442,2185.39317935442,6359.34517114266,3136.41931366506
"AFUN009838",1320.31745625355,1320.31745625355,1551.18549150238,1775.50173790809
"AFUN009840",206.663446635807,206.663446635807,64.4180021388033,218.557955047062
"AFUN009841",130.401724074425,130.401724074425,78.58996260934,69.8484186232879
"AFUN009847",448.255926505834,448.255926505834,23.1904807699692,572.306397752101
"AFUN009850",677.041094189981,677.041094189981,619.701180575288,558.787348986303
"AFUN009852",985.580887758932,985.580887758932,429.02389424443,860.712771422451
"AFUN009854",15.7180649553994,15.7180649553994,87.6084829087725,40.557146297393
"AFUN009855",4619.94679577961,4619.94679577961,9251.71346717493,1888.16047762307
"AFUN009862",43.0791409888724,43.0791409888724,32.2090010694016,11.2658739714981
"AFUN009863",29.6896782490877,29.6896782490877,92.7619230798767,11.2658739714981
"AFUN009867",66.3651631450196,66.3651631450196,29.6322809838495,63.0888942403891
"AFUN009869",103.622798594855,103.622798594855,48.9576816254905,110.405564920681
"AFUN009871",13.3894627397847,13.3894627397847,1.28836004277607,22.5317479429961
"AFUN009878",2054.40930472609,2054.40930472609,1011.36263357921,1304.58820589947
"AFUN009879",185.123876141371,185.123876141371,362.029172020074,164.481759983872
"AFUN009881",246.249684301257,246.249684301257,136.566164534263,245.596052578658
"AFUN009882",5134.56788543047,5134.56788543047,8173.35611137136,3634.37094320527
"AFUN009883",667.726685327522,667.726685327522,590.068899591438,274.887324904552
"AFUN009884",37.2576354498356,37.2576354498356,10.3068803422085,31.5444471201945
"AFUN009885",150.776993461053,150.776993461053,103.068803422085,69.8484186232879
"AFUN009887",1263.26670197099,1263.26670197099,619.701180575288,1300.08185631088
"AFUN009893",7.56795720074785,7.56795720074785,15.4603205133128,31.5444471201945
"AFUN009899",447.091625398027,447.091625398027,146.873044876472,389.799239413833
"AFUN009900",103.622798594855,103.622798594855,88.8968429515485,81.114292594786
"AFUN009903",11.6430110780736,11.6430110780736,25.7672008555213,47.3166706802918
"AFUN009904",165.912907862549,165.912907862549,327.243450865121,130.684138069377
"AFUN009907",2020.64457259968,2020.64457259968,914.735630371007,1336.13265301967
"AFUN009908",5749.90102090666,5749.90102090666,5350.559257649,6908.23391932261
"AFUN009909",202.588392758481,202.588392758481,242.2116880419,135.190487657977
"AFUN009910",314.943449661891,314.943449661891,757.555705152327,423.596861328327
"AFUN009914",51.8113992974276,51.8113992974276,29.6322809838495,155.469060806673
"AFUN009917",15.1359144014957,15.1359144014957,252.518568384109,137.443662452276
"AFUN009919",84.4118303160337,84.4118303160337,1643.94741458226,356.001617499338
"AFUN009926",81.5010775465153,81.5010775465153,164.910085475336,128.430963275078
"AFUN009928",7.56795720074785,7.56795720074785,28.3439209410734,18.0253983543969
"AFUN009941",110.608605241699,110.608605241699,588.780539548662,112.658739714981
"AFUN009943",13179.8885403793,13179.8885403793,9984.79033151451,14834.9028456686
"AFUN009948",312.614847446277,312.614847446277,203.560886758618,358.254792293638
"AFUN009952",61.7079587137902,61.7079587137902,109.510603635966,139.696837246576
"AFUN009953",62.2901092676939,62.2901092676939,112.087323721518,42.8103210916926
"AFUN009954",49.4827970818129,49.4827970818129,32.2090010694016,141.950012040875
"AFUN009955",218.888608267784,218.888608267784,170.063525646441,178.000808749669
"AFUN009957",393.533774438888,393.533774438888,617.124460489735,403.31828817963
"AFUN009958",1702.79037016827,1702.79037016827,5335.09893713569,1611.01997792422
"AFUN009959",399.355279977925,399.355279977925,568.166778864245,646.661165963988
"AFUN009962",502.395928018877,502.395928018877,888.968429515485,777.345304033366
"AFUN009965",13.9716132936883,13.9716132936883,128.836004277607,22.5317479429961
"AFUN009966",981.505833881606,981.505833881606,2972.24661868438,675.952438289883
"AFUN009967",530.921305160157,530.921305160157,4111.15689649843,567.800048163502
"AFUN009970",359.769042312475,359.769042312475,399.39161326058,385.292889825233
"AFUN009971",1137.52218232779,1137.52218232779,2132.23587079439,917.042141279941
"AFUN009972",118.176562442447,118.176562442447,425.158814116102,148.709536423774
"AFUN009973",187.452478356985,187.452478356985,212.579407058051,220.811129841362
"AFUN009974",104.787099702663,104.787099702663,43.8042414543862,193.773032309767
"AFUN009975",774.842387245799,774.842387245799,1001.055753237,754.81355609037
"AFUN009976",1794.77015768505,1794.77015768505,1104.12455665909,1011.67548264053
"AFUN009978",100.712045825337,100.712045825337,63.1296420960272,101.392865743482
"AFUN009979",335.31871904852,335.31871904852,114.66404380707,538.508775837607
"AFUN009980",63.4544103755012,63.4544103755012,74.7248824810118,103.646040537782
"AFUN009981",1233.5770237219,1233.5770237219,1902.90778318025,1354.15805137407
"AFUN009982",151.941294568861,151.941294568861,127.547644234831,112.658739714981
"AFUN009985",790.560452201199,790.560452201199,279.574129282406,574.559572546401
"AFUN009993",700.327116346128,700.327116346128,635.161501088601,763.826255267568
"AFUN009994",236.935275438798,236.935275438798,275.709049154078,374.027015853735
"AFUN009995",24.4503232639546,24.4503232639546,15.4603205133128,0
"AFUN009996",23.2860221561472,23.2860221561472,37.3624412405059,0
"AFUN009997",31.4361299107988,31.4361299107988,23.1904807699692,6.75952438289883
"AFUN009998",685.191201944633,685.191201944633,577.185299163678,671.446088701284
"AFUN009999",9.89655941636258,9.89655941636258,25.7672008555213,9.01269917719844
"AFUN010002",10.4787099702663,10.4787099702663,38.650801283282,0
"AFUN010004",874.390131963329,874.390131963329,685.407542756867,536.255601043307
"AFUN010005",399.937430531829,399.937430531829,910.870550242679,432.609560505525
"AFUN010007",331.825815725098,331.825815725098,72.1481623954597,234.330178607159
"AFUN010008",1290.62777800446,1290.62777800446,1517.68813039021,1770.99538831949
"AFUN010009",64.6187114833086,64.6187114833086,78.58996260934,90.1269917719844
"AFUN010010",521.024745743794,521.024745743794,199.69580663029,410.077812562529
"AFUN010011",324.840009078254,324.840009078254,346.568851506762,378.533365442335
"AFUN010012",3.49290332342209,3.49290332342209,101.780443379309,45.0634958859922
"AFUN010017",200.84194109677,200.84194109677,265.40216881187,223.064304635661
"AFUN010018",232.860221561472,232.860221561472,88.8968429515485,261.368276138755
"AFUN010019",132.730326290039,132.730326290039,77.301602566564,216.304780252763
"AFUN010020",314.361299107988,314.361299107988,90.1852029943246,205.038906281265
"AFUN010021",107.115701918277,107.115701918277,82.4550427376682,105.899215332082
"AFUN010022",2409.52114260734,2409.52114260734,2527.76240392664,1818.31205899979
"AFUN010023",34.3468826803172,34.3468826803172,41.2275213688341,13.5190487657977
"AFUN010025",15.7180649553994,15.7180649553994,9.01852029943246,9.01269917719844
"AFUN010028",285.835921966707,285.835921966707,171.351885689217,139.696837246576
"AFUN010031",48.9006465279092,48.9006465279092,23.1904807699692,2.25317479429961
"AFUN010038",397.02667776231,397.02667776231,253.806928426885,333.469869556342
"AFUN010040",302.718288029914,302.718288029914,373.624412405059,387.546064619533
"AFUN010045",58.7972059442718,58.7972059442718,1296.09020303272,67.5952438289883
"AFUN010046",85.5761314238411,85.5761314238411,246.076768170229,141.950012040875
"AFUN010047",660.158728126774,660.158728126774,1650.38921479614,973.371511137432
"AFUN010049",2881.06309126932,2881.06309126932,1859.10354172586,1933.22397350907
"AFUN010050",633.379802647205,633.379802647205,645.468381430809,344.73574352784
"AFUN010051",138.551831829076,138.551831829076,300.187889966823,130.684138069377
"AFUN010052",71.0223675762491,71.0223675762491,76.0132425237879,99.1396909491829
"AFUN010053",212.484952174844,212.484952174844,171.351885689217,139.696837246576
"AFUN010054",118.758712996351,118.758712996351,56.6878418821469,78.8611178004864
"AFUN010056",607.765178275443,607.765178275443,376.201132490611,484.432580774416
"AFUN010060",572.253994487318,572.253994487318,398.103253217804,750.30720650177
"AFUN010064",1407.0578887852,1407.0578887852,569.455138907021,1507.37393738644
"AFUN010065",1021.09207154706,1021.09207154706,1195.59811969619,1424.00646999735
"AFUN010066",3160.49535714308,3160.49535714308,1150.50551819903,1897.17317680027
"AFUN010072",1072.90347084448,1072.90347084448,499.883696597114,955.346112783035
"AFUN010073",667.144534773618,667.144534773618,188.100566245306,617.369893638093
"AFUN010074",20.9574199405325,20.9574199405325,14.1719604705367,13.5190487657977
"AFUN010075",1197.48368937987,1197.48368937987,1855.23846159753,1009.42230784623
"AFUN010077",259.056996487138,259.056996487138,68.2830822671315,353.748442705039
"AFUN010078",42.4969904349687,42.4969904349687,11.5952403849846,74.3547682118871
"AFUN010080",31.4361299107988,31.4361299107988,34.7857211549538,36.0507967087938
"AFUN010082",94.8905402863,94.8905402863,14.1719604705367,108.152390126381
"AFUN010083",89.6511853011669,89.6511853011669,50.2460416682666,139.696837246576
"AFUN010084",45.9898937583908,45.9898937583908,33.4973611121777,54.0761950631907
"AFUN010085",158.344950661801,158.344950661801,108.22224359319,148.709536423774
"AFUN010086",923.290778491238,923.290778491238,551.418098308156,786.358003210564
"AFUN010087",121.669465765869,121.669465765869,37.3624412405059,96.8865161548833
"AFUN010088",231.113769899761,231.113769899761,230.616447656916,423.596861328327
"AFUN010089",1196.90153882597,1196.90153882597,852.894348317756,1710.1596688734
"AFUN010090",415.655495487228,415.655495487228,190.677286330858,175.74763395537
"AFUN010092",242.174630423931,242.174630423931,907.00547011435,92.380166566284
"AFUN010093",34.3468826803172,34.3468826803172,37.3624412405059,13.5190487657977
"AFUN010094",193.273983896022,193.273983896022,211.291047015275,326.710345173444
"AFUN010095",358.022590650764,358.022590650764,1213.63516029505,946.333413605836
"AFUN010096",973.355726126955,973.355726126955,440.619134629415,1291.06915713368
"AFUN010098",192.109682788215,192.109682788215,325.955090822345,1410.48742123156
"AFUN010099",596.122167197369,596.122167197369,1448.1166880803,671.446088701284
"AFUN010100",1715.01553180024,1715.01553180024,926.330870755991,1491.60171382634
"AFUN010101",63.4544103755012,63.4544103755012,63.1296420960272,74.3547682118871
"AFUN010102",607.183027721539,607.183027721539,639.026581216929,1034.20723058352
"AFUN010105",334.154417940713,334.154417940713,539.822857923172,292.912723258949
"AFUN010107",54.722152066946,54.722152066946,130.124364320383,11.2658739714981
"AFUN010109",3488.24611899086,3488.24611899086,8626.85884642854,5087.66868552852
"AFUN010110",13.3894627397847,13.3894627397847,34.7857211549538,20.2785731486965
"AFUN010111",14.553763847592,14.553763847592,23.1904807699692,33.7976219144942
"AFUN010112",12.2251616319773,12.2251616319773,41.2275213688341,45.0634958859922
"AFUN010114",1210.29100156575,1210.29100156575,604.240860061975,1144.6127955042
